trade_id,team_id,team_abbreviation,season_end_year,trade_date,player_id,player_name,posicao,RCP_pos_bar_pre_trade,muP_asof,deltaP,preenche_lacuna,RCP_pos_bar_post_trade,deltaP_post_trade,gap_fechada,cluster,cluster_name,cluster_post_trade,cluster_name_post_trade
29,1610612740,NOH,2022,2022-02-08,203503,Tony Snell,Guards,0.006961447981180085,0.004135135421651489,0.0028263125595285963,Redundante,0.011767113475902998,0.0011015437870450038,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
15,1610612740,NOH,2023,2023-02-09,1626196,Josh Richardson,Guards,0.0016455826391031574,0.00593329390702691,-0.004287711267923753,Preenche Lacuna,0.008527671423599026,-0.002810187268762832,Melhorou,0,Ofensivo,1,Defensivo
24,1610612740,NOH,2025,2025-02-06,1628971,Bruce Brown Jr.,Guards,0.004270706692852022,0.007431980635328803,-0.0031612739424767807,Preenche Lacuna,0.008407024536056793,-0.0035413674079629674,Nao,2,Reconstrução,2,Reconstrução
24,1610612740,NOH,2025,2025-02-06,203482,Kelly Olynyk,Forwards,0.01228217837214377,0.007991086840182368,0.004291091531961402,Redundante,0.019367293560841947,0.00641876796687009,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
33,1610612741,CHI,2014,2014-01-06,101115,Andrew Bynum,Centers,0.0035511363636363635,0.0014672103372125856,0.002083926026423778,Redundante,-0.01757281553398058,-0.018049301129343776,N/A (nao era lacuna),1,Defensivo,1,Defensivo
29,1610612741,CHI,2014,2014-01-21,203129,Tornike Shengelia,Forwards,0.014325396825396824,0.00947745686589088,0.004847939959505944,Redundante,0.006168831168831169,-0.0027481472398694484,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
22,1610612741,CHI,2017,2017-02-23,201627,Anthony Morrow,Guards,-0.016872216512504284,0.006583177855775884,-0.023455394368280168,Preenche Lacuna,-0.008000000000000002,-0.024024069996352065,Nao,1,Defensivo,3,Elite
22,1610612741,CHI,2017,2017-02-23,1626166,Cameron Payne,Guards,-0.016872216512504284,0.006583177855775884,-0.023455394368280168,Preenche Lacuna,-0.008000000000000002,-0.024024069996352065,Nao,1,Defensivo,3,Elite
22,1610612741,CHI,2017,2017-02-23,203530,Joffrey Lauvergne,Forwards,0.03464371360054813,0.008553016691870679,0.026090696908677453,Redundante,0.050434782608695654,0.03402789649499603,N/A (nao era lacuna),1,Defensivo,3,Elite
92,1610612741,CHI,2018,2018-02-01,201600,Omer Asik,Centers,-0.00494458653026428,0.0020185893808247505,-0.006963175911089031,Preenche Lacuna,-0.0009426057813154588,-0.006313188296832212,Melhorou,2,Reconstrução,2,Reconstrução
92,1610612741,CHI,2018,2018-02-01,2754,Tony Allen,Guards,-0.00784313725490196,0.00735683190122508,-0.01519996915612704,Preenche Lacuna,0.012044407205697528,0.0029848530614337287,Sim,2,Reconstrução,2,Reconstrução
92,1610612741,CHI,2018,2018-02-01,2749,Jameer Nelson,Guards,-0.00784313725490196,0.00735683190122508,-0.01519996915612704,Preenche Lacuna,0.012044407205697528,0.0029848530614337287,Sim,2,Reconstrução,2,Reconstrução
85,1610612741,CHI,2018,2018-02-08,203943,Noah Vonleh,Forwards,0.030966847884020893,0.01018195016531534,0.020784897718705553,Redundante,0.022027447814554263,0.003609052525750084,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
86,1610612741,CHI,2018,2018-02-08,203186,Willie Reed,Centers,-0.005170024517642042,0.0014255316144857583,-0.0065955561321278,Preenche Lacuna,0.00011532695190866101,-0.006647644941116774,Nao,2,Reconstrução,2,Reconstrução
42,1610612741,CHI,2019,2019-01-03,202705,MarShon Brooks,Guards,-4.074732253239275e-05,0.038882363777334505,-0.038923111099866896,Preenche Lacuna,0.002551983034187397,-0.002246244883471833,Melhorou,2,Reconstrução,2,Reconstrução
42,1610612741,CHI,2019,2019-01-03,1627782,Wayne Selden,Guards,-4.074732253239275e-05,0.038882363777334505,-0.038923111099866896,Preenche Lacuna,0.002551983034187397,-0.002246244883471833,Melhorou,2,Reconstrução,2,Reconstrução
41,1610612741,CHI,2019,2019-01-07,203487,Michael Carter-Williams,Guards,0.0001694215331711715,0.03347186108005137,-0.0333024395468802,Preenche Lacuna,0.0030047167956972487,-0.005985671289005373,Melhorou,2,Reconstrução,2,Reconstrução
40,1610612741,CHI,2019,2019-01-22,2546,Carmelo Anthony,Forwards,0.005417246599844802,0.004875725917944788,0.0005415206819000141,Redundante,-0.0009546603632878432,-0.012631855636984601,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
38,1610612741,CHI,2019,2019-02-01,1627789,Timothe Luwawu-Cabarrot,Guards,0.0018976561106598489,0.022295121261489116,-0.020397465150829266,Preenche Lacuna,-0.006017488487608011,-0.00968550632146538,Melhorou,2,Reconstrução,0,Ofensivo
35,1610612741,CHI,2019,2019-02-06,203490,Otto Porter Jr.,Forwards,0.0047144337262251396,0.001290178777678038,0.003424254948547102,Redundante,-0.0036571876591339537,-0.018090143980277206,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
14,1610612741,CHI,2021,2021-03-25,202696,Nikola Vucevic,Centers,0.043511640961040154,0.002263604744997538,0.041248036216042616,Redundante,0.004079786630137192,0.005870297597393293,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
14,1610612741,CHI,2021,2021-03-25,202329,Al-Farouq Aminu,Forwards,0.01548048743872749,0.014414560851604113,0.001065926587123376,Redundante,0.03831128101949996,0.017405448327461492,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
15,1610612741,CHI,2021,2021-03-25,1628464,Daniel Theis,Centers,0.043511640961040154,0.002263604744997538,0.041248036216042616,Redundante,0.004079786630137192,0.005870297597393293,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
15,1610612741,CHI,2021,2021-03-25,1628972,Troy Brown Jr.,Guards,-0.035736314446279276,0.006395762686680525,-0.0421320771329598,Preenche Lacuna,-0.007908309028947503,-0.023868419652360875,Melhorou,0,Ofensivo,1,Defensivo
15,1610612741,CHI,2021,2021-03-25,1629750,Javonte Green,Guards,-0.035736314446279276,0.006395762686680525,-0.0421320771329598,Preenche Lacuna,-0.007908309028947503,-0.023868419652360875,Melhorou,0,Ofensivo,1,Defensivo
30,1610612741,CHI,2025,2025-02-03,1628989,Kevin Huerter,Guards,0.01178752107925801,0.006829489540582538,0.004958031538675472,Redundante,0.020413064361191162,0.00886684152781734,N/A (nao era lacuna),3,Elite,0,Ofensivo
30,1610612741,CHI,2025,2025-02-03,1628380,Zach Collins,Centers,0.008988195615514333,0.005116465549330131,0.0038717300661842025,Redundante,0.004562920268972142,-0.001641535645399819,N/A (nao era lacuna),3,Elite,0,Ofensivo
30,1610612741,CHI,2025,2025-02-03,1630200,Tre Jones,Guards,0.01178752107925801,0.006829489540582538,0.004958031538675472,Redundante,0.020413064361191162,0.00886684152781734,N/A (nao era lacuna),3,Elite,0,Ofensivo
21,1610612742,DAL,2013,2013-02-21,201627,Anthony Morrow,Guards,0.010842653461965336,0.01022073999890532,0.0006219134630600157,Redundante,0.015382643250865273,-0.005794768788154275,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
40,1610612742,DAL,2015,2014-12-18,200765,Rajon Rondo,Guards,0.018945675662093573,0.02052501763505312,-0.0015793419729595477,Preenche Lacuna,-0.013207721437147872,-0.02133920230851221,Nao,3,Elite,0,Ofensivo
40,1610612742,DAL,2015,2014-12-18,203939,Dwight Powell,Centers,0.005125885722900648,0.002799170837350892,0.0023267148855497565,Redundante,0.006372956497644778,0.003171424522410085,N/A (nao era lacuna),3,Elite,0,Ofensivo
