trade_ids,team_id,team_abbreviation,season_end_year,trade_date,n_players_acquired,trade_classification,min_deltaP_acquired,games_pre,games_post,WPA_time_pre,WPA_time_post,WPA_rate_pre,WPA_rate_post,delta_WPA_time,conference,conf_rank_pre_trade,win_pct_pre_trade,objetivo_sazonal,cluster,cluster_name,cluster_post_trade,cluster_name_post_trade
"18,21,24",1610612756,PHX,2015,2015-02-19,5,Preenche Lacuna,-0.0009022021497680464,54,28,8.89,-2.41,0.16462962962962965,-0.08607142857142858,-0.25070105820105826,West,8,0.5370370370370371,Intermediario,0,Ofensivo,2,Reconstrução
13,1610612756,PHX,2016,2016-02-18,2,Preenche Lacuna,-0.0065276272589442795,54,28,-2.66,-2.58,-0.04925925925925926,-0.09214285714285715,-0.04288359788359789,West,14,0.25925925925925924,Tanking,2,Reconstrução,2,Reconstrução
"21,25",1610612756,PHX,2017,2017-02-23,2,Preenche Lacuna,-0.006993562500837541,57,25,4.499999999999999,1.35,0.07894736842105261,0.054000000000000006,-0.024947368421052607,West,15,0.3157894736842105,Tanking,2,Reconstrução,0,Ofensivo
79,1610612756,PHX,2018,2018-02-08,1,Preenche Lacuna,-0.021752840392687444,56,26,1.2600000000000002,0.5499999999999998,0.022500000000000003,0.021153846153846148,-0.0013461538461538546,West,13,0.32142857142857145,Tanking,2,Reconstrução,2,Reconstrução
43,1610612756,PHX,2019,2018-12-17,2,Preenche Lacuna,-0.041379222141759854,30,52,-8.7959,-13.353100000000001,-0.29319666666666666,-0.2567903846153846,0.036406282051282046,West,15,0.2,Tanking,2,Reconstrução,2,Reconstrução
33,1610612756,PHX,2019,2019-02-06,2,Preenche Lacuna,-0.017429497854721678,55,27,-16.2862,-5.8628,-0.2961127272727273,-0.21714074074074075,0.07897198653198656,West,15,0.2,Tanking,2,Reconstrução,2,Reconstrução
32,1610612756,PHX,2021,2021-03-18,1,Preenche Lacuna,-0.005473203355209873,38,34,6.6874,9.3032,0.1759842105263158,0.2736235294117647,0.09763931888544891,West,2,0.6842105263157895,Contender,1,Defensivo,3,Elite
"19,21",1610612756,PHX,2022,2022-02-10,2,Preenche Lacuna,-0.002084059692107079,54,28,18.630000000000003,11.600000000000001,0.34500000000000003,0.4142857142857143,0.06928571428571428,West,1,0.8148148148148148,Contender,3,Elite,3,Elite
"13,20",1610612756,PHX,2023,2023-02-09,3,Redundante,0.0008827578300718043,56,26,11.930000000000001,9.469999999999999,0.2130357142857143,0.3642307692307692,0.1511950549450549,West,4,0.5357142857142857,Contender,1,Defensivo,1,Defensivo
16,1610612756,PHX,2024,2024-02-08,2,Redundante,0.004692921935715208,51,31,17.27,9.510000000000002,0.33862745098039215,0.30677419354838714,-0.03185325743200501,West,5,0.5882352941176471,Contender,0,Ofensivo,3,Elite
34,1610612756,PHX,2025,2025-01-15,1,Preenche Lacuna,-0.003791448320788317,39,43,12.600000000000001,14.240000000000002,0.3230769230769231,0.33116279069767446,0.008085867620751364,West,11,0.48717948717948717,Tanking,1,Defensivo,0,Ofensivo
21,1610612756,PHX,2025,2025-02-06,2,Preenche Lacuna,-0.00024243815166867348,50,32,16.830000000000002,10.01,0.3366,0.3128125,-0.023787500000000017,West,9,0.5,Intermediario,1,Defensivo,2,Reconstrução
22,1610612757,POR,2013,2013-02-21,1,Preenche Lacuna,-0.009868006312838302,54,28,2.1,1.0399999999999996,0.03888888888888889,0.03714285714285713,-0.0017460317460317593,West,10,0.46296296296296297,Intermediario,0,Ofensivo,2,Reconstrução
19,1610612757,POR,2015,2015-02-19,2,Preenche Lacuna,-0.005763544359977651,53,29,8.17,3.05,0.15415094339622643,0.10517241379310344,-0.04897852960312299,West,3,0.6792452830188679,Contender,3,Elite,3,Elite
"18,20",1610612757,POR,2016,2016-02-18,2,Preenche Lacuna,-0.01516902241349733,54,28,3.2,7.9,0.05925925925925926,0.28214285714285714,0.22288359788359788,West,7,0.5,Intermediario,1,Defensivo,3,Elite
34,1610612757,POR,2017,2017-02-13,1,Preenche Lacuna,-0.0023864817867372766,54,28,11.920000000000002,6.199999999999999,0.22074074074074077,0.2214285714285714,0.0006878306878306262,West,9,0.42592592592592593,Intermediario,0,Ofensivo,0,Ofensivo
37,1610612757,POR,2019,2019-02-04,1,Preenche Lacuna,-0.019555436531124813,52,30,5.3128,6.867699999999999,0.10216923076923078,0.2289233333333333,0.12675410256410252,West,4,0.6153846153846154,Contender,1,Defensivo,0,Ofensivo
29,1610612757,POR,2019,2019-02-07,1,Preenche Lacuna,-0.01916455865262114,53,29,5.070500000000001,7.109999999999999,0.09566981132075474,0.24517241379310342,0.1495026024723487,West,4,0.6037735849056604,Contender,1,Defensivo,0,Ofensivo
32,1610612757,POR,2020,2020-01-21,3,Redundante,0.013082225986573196,45,21,-5.4136055201,-1.6993999999999998,-0.12030234489111111,-0.08092380952380951,0.0393785353673016,West,10,0.4222222222222222,Intermediario,1,Defensivo,1,Defensivo
23,1610612757,POR,2021,2021-03-25,1,Redundante,0.0485140238579224,43,29,6.4665089693,4.557013959209999,0.15038392951860466,0.15713841238655168,0.006754482867947026,West,6,0.5813953488372093,Contender,1,Defensivo,3,Elite
31,1610612757,POR,2022,2022-02-04,3,Preenche Lacuna,-0.0002644399691299872,52,30,10.189999999999998,1.13,0.1959615384615384,0.03766666666666666,-0.15829487179487176,West,10,0.40384615384615385,Intermediario,2,Reconstrução,2,Reconstrução
29,1610612757,POR,2022,2022-02-08,4,Preenche Lacuna,-0.0003813816678977346,54,28,9.62,1.7000000000000004,0.17814814814814814,0.06071428571428573,-0.11743386243386242,West,11,0.3888888888888889,Tanking,2,Reconstrução,2,Reconstrução
27,1610612757,POR,2022,2022-02-09,2,Redundante,0.0005037119128057724,55,27,9.25,2.0700000000000003,0.16818181818181818,0.07666666666666667,-0.09151515151515151,West,11,0.38181818181818183,Tanking,2,Reconstrução,2,Reconstrução
"19,21",1610612757,POR,2023,2023-02-09,4,Preenche Lacuna,-0.002819972611032135,55,27,22.09,5.01,0.4016363636363636,0.18555555555555556,-0.21608080808080807,West,10,0.4909090909090909,Intermediario,1,Defensivo,2,Reconstrução
20,1610612757,POR,2024,2024-02-08,1,Preenche Lacuna,-0.004243992423791065,50,32,6.76,-1.0900000000000005,0.1352,-0.034062500000000016,-0.1692625,West,14,0.3,Tanking,2,Reconstrução,2,Reconstrução
27,1610612758,SAC,2013,2013-02-20,3,Preenche Lacuna,-0.026045712877487047,55,27,-2.12,2.23,-0.03854545454545455,0.08259259259259259,0.12113804713804714,West,14,0.34545454545454546,Tanking,2,Reconstrução,0,Ofensivo
35,1610612758,SAC,2014,2013-11-26,1,Preenche Lacuna,-0.012068773064741013,13,69,-1.0499999999999998,-2.5000000000000004,-0.08076923076923076,-0.03623188405797102,0.04453734671125974,West,14,0.3076923076923077,Tanking,2,Reconstrução,2,Reconstrução
34,1610612758,SAC,2014,2013-12-08,3,Preenche Lacuna,-0.017170148527091988,18,64,-1.0299999999999998,-2.5199999999999996,-0.05722222222222221,-0.03937499999999999,0.017847222222222216,West,14,0.2777777777777778,Tanking,2,Reconstrução,2,Reconstrução
27,1610612758,SAC,2014,2014-02-19,2,Preenche Lacuna,-0.020973477079925924,53,29,-1.0699999999999998,-2.4800000000000004,-0.020188679245283017,-0.08551724137931035,-0.06532856213402734,West,14,0.33962264150943394,Tanking,0,Ofensivo,2,Reconstrução
26,1610612758,SAC,2014,2014-02-20,1,Preenche Lacuna,-0.010195086687133165,54,28,-1.5400000000000005,-2.01,-0.028518518518518526,-0.07178571428571427,-0.043267195767195746,West,14,0.3333333333333333,Tanking,2,Reconstrução,2,Reconstrução
26,1610612758,SAC,2015,2015-02-19,1,Preenche Lacuna,-0.0022825886773681203,52,30,-3.41,0.8300000000000001,-0.06557692307692307,0.02766666666666667,0.09324358974358975,West,13,0.34615384615384615,Tanking,2,Reconstrução,0,Ofensivo
31,1610612758,SAC,2017,2017-02-20,3,Preenche Lacuna,-0.0006034397781875464,57,25,7.1000000000000005,2.59,0.12456140350877194,0.1036,-0.020961403508771945,West,9,0.42105263157894735,Intermediario,2,Reconstrução,2,Reconstrução
"81,84",1610612758,SAC,2018,2018-02-08,3,Preenche Lacuna,-0.01066083149852097,53,29,1.97,1.6999999999999997,0.03716981132075472,0.058620689655172406,0.021450878334417688,West,14,0.32075471698113206,Tanking,2,Reconstrução,2,Reconstrução
"26,27,29",1610612758,SAC,2019,2019-02-07,3,Preenche Lacuna,-0.02291056648635867,54,28,1.7458000000000007,-2.1514984883999997,0.032329629629629646,-0.07683923172857142,-0.10916886135820106,West,9,0.5185185185185185,Intermediario,0,Ofensivo,0,Ofensivo
32,1610612758,SAC,2020,2020-01-21,2,Preenche Lacuna,-0.014244510006665802,43,21,-5.1975916097,2.8528,-0.12087422348139534,0.13584761904761905,0.2567218425290144,West,13,0.3488372093023256,Tanking,2,Reconstrução,1,Defensivo
28,1610612758,SAC,2020,2020-02-05,2,Preenche Lacuna,-0.011623309953401217,50,14,-5.090791609699999,2.746,-0.10181583219399998,0.19614285714285715,0.2979586893368571,West,13,0.38,Tanking,2,Reconstrução,1,Defensivo
30,1610612758,SAC,2021,2021-03-22,1,Preenche Lacuna,-0.032025838345129114,42,30,-3.6658000000000004,-1.1919949564999992,-0.08728095238095239,-0.03973316521666664,0.04754778716428575,West,13,0.40476190476190477,Tanking,2,Reconstrução,1,Defensivo
"19,24,28",1610612758,SAC,2021,2021-03-25,4,Preenche Lacuna,-0.04681549634048271,44,28,-2.7838000000000003,-2.0739949564999995,-0.06326818181818182,-0.07407124844642855,-0.010803066628246732,West,12,0.4318181818181818,Tanking,0,Ofensivo,1,Defensivo
28,1610612758,SAC,2022,2022-02-08,3,Preenche Lacuna,-0.0022170180780022304,55,27,11.28,6.95,0.20509090909090907,0.2574074074074074,0.052316498316498344,West,13,0.36363636363636365,Tanking,2,Reconstrução,2,Reconstrução
24,1610612758,SAC,2022,2022-02-10,3,Preenche Lacuna,-0.0022964739488981647,57,25,11.89,6.34,0.2085964912280702,0.2536,0.045003508771929795,West,12,0.3684210526315789,Tanking,2,Reconstrução,2,Reconstrução
25,1610612758,SAC,2023,2023-02-07,1,Preenche Lacuna,-0.0009876633386590328,53,29,24.04,16.08,0.45358490566037735,0.5544827586206896,0.10089785296031228,West,3,0.5660377358490566,Contender,3,Elite,0,Ofensivo
17,1610612758,SAC,2024,2024-02-08,1,Redundante,0.0005451326895031627,50,32,17.740000000000002,7.1899999999999995,0.35480000000000006,0.22468749999999998,-0.13011250000000008,West,7,0.58,Intermediario,0,Ofensivo,1,Defensivo
30,1610612758,SAC,2025,2025-02-03,2,Preenche Lacuna,-0.0014711506256461677,48,34,14.93,10.860000000000001,0.31104166666666666,0.3194117647058824,0.008370098039215734,West,10,0.5,Intermediario,0,Ofensivo,1,Defensivo
25,1610612758,SAC,2025,2025-02-05,1,Redundante,0.00118323433908503,49,33,15.47,10.32,0.3157142857142857,0.31272727272727274,-0.0029870129870129825,West,8,0.5102040816326531,Intermediario,0,Ofensivo,1,Defensivo
16,1610612758,SAC,2025,2025-02-06,1,Preenche Lacuna,-0.0003500611991567263,50,32,15.6,10.190000000000001,0.312,0.31843750000000004,0.00643750000000004,West,9,0.5,Intermediario,0,Ofensivo,1,Defensivo
22,1610612759,SAS,2014,2014-02-20,1,Preenche Lacuna,-0.009042506809666579,55,27,10.780000000000001,5.01,0.196,0.18555555555555556,-0.01044444444444445,West,2,0.7272727272727273,Contender,3,Elite,3,Elite
27,1610612759,SAS,2021,2021-03-25,1,Redundante,0.04815452496757676,41,31,1.9637999999999995,-4.198,0.047897560975609745,-0.13541935483870968,-0.18331691581431941,West,8,0.5365853658536586,Intermediario,1,Defensivo,0,Ofensivo
27,1610612759,SAS,2022,2022-02-09,1,Redundante,0.0013767372555568702,54,28,6.9799999999999995,7.890000000000001,0.12925925925925924,0.2817857142857143,0.15252645502645507,West,12,0.37037037037037035,Tanking,0,Ofensivo,0,Ofensivo
"22,23",1610612759,SAS,2022,2022-02-10,3,Redundante,0.0014134550905551338,55,27,6.6899999999999995,8.18,0.12163636363636363,0.30296296296296293,0.1813265993265993,West,13,0.36363636363636365,Tanking,0,Ofensivo,0,Ofensivo
29,1610612759,SAS,2023,2023-01-05,1,Preenche Lacuna,-0.000507022920273572,38,44,4.83,7.29,0.12710526315789475,0.16568181818181818,0.03857655502392343,West,14,0.3157894736842105,Tanking,2,Reconstrução,2,Reconstrução
26,1610612759,SAS,2023,2023-02-07,1,Preenche Lacuna,-0.000798342637028898,54,28,7.550000000000001,4.57,0.13981481481481484,0.16321428571428573,0.023399470899470892,West,14,0.25925925925925924,Tanking,2,Reconstrução,2,Reconstrução
"15,23",1610612759,SAS,2023,2023-02-09,2,Preenche Lacuna,-0.001418345767917697,55,27,7.449999999999999,4.670000000000001,0.13545454545454544,0.17296296296296299,0.037508417508417546,West,14,0.2545454545454545,Tanking,2,Reconstrução,2,Reconstrução
22,1610612759,SAS,2024,2024-02-08,1,Redundante,0.0037407197758488244,51,31,6.02,5.82,0.1180392156862745,0.18774193548387097,0.06970271979759647,West,15,0.19607843137254902,Tanking,2,Reconstrução,0,Ofensivo
30,1610612759,SAS,2025,2025-02-03,2,Preenche Lacuna,-0.0037323538978775743,46,36,11.02,9.98,0.23956521739130435,0.27722222222222226,0.03765700483091791,West,12,0.45652173913043476,Tanking,1,Defensivo,2,Reconstrução
13,1610612759,SAS,2025,2025-02-06,1,Redundante,0.0033396400639589575,48,34,11.509999999999998,9.490000000000002,0.23979166666666663,0.2791176470588236,0.039325980392156956,West,12,0.4583333333333333,Tanking,0,Ofensivo,2,Reconstrução
18,1610612760,OKC,2013,2013-02-21,1,Redundante,0.012881965804098373,54,28,10.14,5.48,0.1877777777777778,0.19571428571428573,0.007936507936507936,West,2,0.7222222222222222,Contender,3,Elite,3,Elite
17,1610612760,OKC,2015,2015-02-19,3,Redundante,0.007863990245838929,53,29,1.8200000000000005,3.1099999999999994,0.03433962264150944,0.1072413793103448,0.07290175666883536,West,9,0.5283018867924528,Intermediario,0,Ofensivo,0,Ofensivo
14,1610612760,OKC,2016,2016-02-18,1,Preenche Lacuna,-0.003228511054085931,54,28,10.55,2.9000000000000004,0.1953703703703704,0.10357142857142858,-0.09179894179894181,West,3,0.7407407407407407,Contender,3,Elite,3,Elite
22,1610612760,OKC,2017,2017-02-23,2,Preenche Lacuna,-0.008602159155873824,57,25,3.5700000000000003,4.07,0.06263157894736843,0.1628,0.10016842105263157,West,7,0.5614035087719298,Intermediario,0,Ofensivo,0,Ofensivo
33,1610612760,OKC,2021,2021-03-17,1,Redundante,0.010847864647587468,40,32,-4.418100000000001,-11.1160098172,-0.11045250000000002,-0.3473753067875,-0.2369228067875,West,11,0.425,Tanking,2,Reconstrução,2,Reconstrução
22,1610612760,OKC,2021,2021-03-25,2,Preenche Lacuna,-0.02825417844593359,44,28,-4.2637,-11.270409817200001,-0.09690227272727273,-0.4025146363285715,-0.30561236360129873,West,12,0.4318181818181818,Tanking,2,Reconstrução,2,Reconstrução
34,1610612760,OKC,2022,2022-01-04,1,Preenche Lacuna,-0.006622050650854981,36,46,3.9,4.700000000000001,0.10833333333333334,0.10217391304347828,-0.006159420289855055,West,13,0.3611111111111111,Tanking,2,Reconstrução,2,Reconstrução
26,1610612760,OKC,2022,2022-02-09,1,Redundante,0.0018668659503877482,53,29,4.699999999999999,3.9,0.08867924528301885,0.13448275862068965,0.0458035133376708,West,14,0.32075471698113206,Tanking,2,Reconstrução,2,Reconstrução
"20,22",1610612760,OKC,2023,2023-02-09,2,Preenche Lacuna,-0.0026480978395413924,54,28,15.77,8.780000000000001,0.29203703703703704,0.3135714285714286,0.021534391534391573,West,12,0.48148148148148145,Tanking,0,Ofensivo,1,Defensivo
26,1610612760,OKC,2024,2024-02-08,1,Preenche Lacuna,-0.0015914409403011507,51,31,23.630000000000003,12.25,0.4633333333333334,0.3951612903225806,-0.06817204301075275,West,1,0.6862745098039216,Contender,3,Elite,3,Elite
26,1610612760,OKC,2025,2025-02-05,1,Preenche Lacuna,-0.0029391506970291347,48,34,15.73,13.8,0.3277083333333333,0.40588235294117647,0.07817401960784315,West,1,0.8125,Contender,3,Elite,3,Elite
24,1610612761,TOR,2013,2013-01-30,2,Redundante,0.0072742482512349604,45,37,1.2799999999999996,1.5300000000000002,0.028444444444444435,0.04135135135135136,0.012906906906906924,East,11,0.35555555555555557,Tanking,0,Ofensivo,1,Defensivo
34,1610612761,TOR,2014,2013-12-08,4,Preenche Lacuna,-0.012522977564983401,18,64,-2.05,9.280000000000001,-0.11388888888888887,0.14500000000000002,0.2588888888888889,East,10,0.3333333333333333,Intermediario,0,Ofensivo,0,Ofensivo
22,1610612761,TOR,2014,2014-02-20,1,Redundante,0.005465890512305572,54,28,1.6900000000000002,5.540000000000001,0.0312962962962963,0.1978571428571429,0.1665608465608466,East,3,0.5370370370370371,Contender,1,Defensivo,0,Ofensivo
32,1610612761,TOR,2017,2017-02-14,1,Redundante,0.00048819894344769325,55,27,12.950000000000003,5.8100000000000005,0.2354545454545455,0.2151851851851852,-0.020269360269360298,East,4,0.5818181818181818,Contender,1,Defensivo,1,Defensivo
25,1610612761,TOR,2017,2017-02-23,1,Preenche Lacuna,-0.007454787759794053,57,25,12.62,6.140000000000001,0.22140350877192982,0.2456,0.024196491228070188,East,4,0.5789473684210527,Contender,1,Defensivo,1,Defensivo
84,1610612761,TOR,2018,2018-02-08,1,Redundante,0.005068202489874378,53,29,11.9,10.3,0.22452830188679246,0.3551724137931035,0.13064411190631103,East,2,0.6981132075471698,Contender,3,Elite,3,Elite
23,1610612761,TOR,2019,2019-02-07,1,Redundante,1.3837617615797965e-06,55,27,11.0302987684,3.8876999999999997,0.2005508866981818,0.1439888888888889,-0.05656199780929291,East,2,0.7090909090909091,Contender,1,Defensivo,3,Elite
23,1610612761,TOR,2022,2022-02-10,2,Preenche Lacuna,-0.0030565484722412306,53,29,11.540000000000001,6.720000000000001,0.2177358490566038,0.2317241379310345,0.01398828887443071,East,6,0.5660377358490566,Contender,1,Defensivo,1,Defensivo
23,1610612761,TOR,2023,2023-02-09,1,Preenche Lacuna,-0.0011051229033141822,56,26,12.54,7.04,0.22392857142857142,0.27076923076923076,0.04684065934065934,East,10,0.4642857142857143,Intermediario,0,Ofensivo,1,Defensivo
40,1610612761,TOR,2024,2023-12-30,2,Preenche Lacuna,-0.005293250878017241,31,51,6.95,9.65,0.2241935483870968,0.1892156862745098,-0.034977862112586994,East,11,0.3870967741935484,Tanking,0,Ofensivo,2,Reconstrução
37,1610612761,TOR,2024,2024-01-17,3,Preenche Lacuna,-0.0005800841931435218,40,42,10.450000000000001,6.1499999999999995,0.26125000000000004,0.1464285714285714,-0.11482142857142863,East,12,0.375,Tanking,0,Ofensivo,2,Reconstrução
"25,30",1610612761,TOR,2024,2024-02-08,3,Preenche Lacuna,-0.00045399195152130527,51,31,13.18,3.419999999999999,0.2584313725490196,0.11032258064516126,-0.14810879190385834,East,12,0.35294117647058826,Tanking,2,Reconstrução,2,Reconstrução
"14,17,24",1610612761,TOR,2025,2025-02-06,3,Preenche Lacuna,-0.00760217094324508,51,31,6.05,2.8999999999999995,0.11862745098039215,0.09354838709677418,-0.02507906388361797,East,13,0.3137254901960784,Tanking,0,Ofensivo,0,Ofensivo
16,1610612762,UTA,2016,2016-02-18,1,Preenche Lacuna,-0.004083316504712755,52,30,2.13,1.2799999999999998,0.04096153846153846,0.04266666666666666,0.0017051282051281993,West,7,0.5,Intermediario,1,Defensivo,1,Defensivo
81,1610612762,UTA,2018,2018-02-08,2,Preenche Lacuna,-0.002920569538853255,53,28,7.559999999999999,5.52,0.14264150943396223,0.19714285714285712,0.05450134770889489,West,10,0.48148148148148145,Intermediario,1,Defensivo,1,Defensivo
45,1610612762,UTA,2019,2018-11-28,1,Preenche Lacuna,-0.15597400422633803,21,61,-1.0257,7.9532109205,-0.048842857142857146,0.13038050689344263,0.1792233640362998,West,14,0.42857142857142855,Tanking,2,Reconstrução,3,Elite
21,1610612762,UTA,2021,2021-03-25,1,Redundante,0.027598789899417622,43,29,9.4758,4.4143961735,0.2203674418604651,0.15222055770689655,-0.06814688415356857,West,1,0.7441860465116279,Contender,3,Elite,3,Elite
27,1610612762,UTA,2022,2022-02-09,1,Redundante,0.0014760057155552356,54,28,16.72,7.84,0.3096296296296296,0.27999999999999997,-0.029629629629629617,West,4,0.6111111111111112,Contender,3,Elite,3,Elite
24,1610612762,UTA,2023,2023-02-09,3,Preenche Lacuna,-0.0010060942539068091,56,26,21.61,6.700000000000001,0.38589285714285715,0.2576923076923077,-0.12820054945054943,West,11,0.48214285714285715,Tanking,0,Ofensivo,2,Reconstrução
"30,32",1610612762,UTA,2024,2024-02-08,3,Preenche Lacuna,-0.003150525451203213,52,30,14.700000000000001,2.6,0.2826923076923077,0.08666666666666667,-0.19602564102564102,West,10,0.5,Intermediario,0,Ofensivo,2,Reconstrução
32,1610612762,UTA,2025,2025-02-01,1,Redundante,0.009126595297821463,46,36,4.65,4.530000000000001,0.10108695652173914,0.12583333333333335,0.02474637681159421,West,15,0.21739130434782608,Tanking,2,Reconstrução,2,Reconstrução
31,1610612762,UTA,2025,2025-02-02,1,Preenche Lacuna,-0.012243301217514704,47,35,4.99,4.19,0.10617021276595745,0.11971428571428573,0.013544072948328281,West,15,0.23404255319148937,Tanking,2,Reconstrução,2,Reconstrução
14,1610612762,UTA,2025,2025-02-06,2,Preenche Lacuna,-0.00869469307816547,49,33,5.9799999999999995,3.2,0.1220408163265306,0.09696969696969697,-0.025071119356833635,West,14,0.24489795918367346,Tanking,2,Reconstrução,2,Reconstrução
24,1610612763,MEM,2013,2013-01-30,2,Preenche Lacuna,-0.012152087054694179,44,38,-3.1399999999999997,1.8799999999999997,-0.07136363636363635,0.04947368421052631,0.12083732057416266,West,4,0.6590909090909091,Contender,1,Defensivo,1,Defensivo
23,1610612763,MEM,2013,2013-02-21,1,Preenche Lacuna,-0.0076297465830455465,53,29,-3.3299999999999996,2.0700000000000003,-0.06283018867924528,0.0713793103448276,0.13420949902407286,West,4,0.660377358490566,Contender,1,Defensivo,1,Defensivo
32,1610612763,MEM,2014,2014-01-07,1,Preenche Lacuna,-0.01007146787296643,33,49,-1.38,5.6899999999999995,-0.04181818181818182,0.11612244897959183,0.15794063079777365,West,12,0.45454545454545453,Tanking,1,Defensivo,1,Defensivo
34,1610612763,MEM,2015,2015-01-12,2,Preenche Lacuna,-0.008745974308859972,37,45,7.34,2.96,0.19837837837837838,0.06577777777777778,-0.13260060060060058,West,3,0.7027027027027027,Contender,0,Ofensivo,1,Defensivo
21,1610612763,MEM,2016,2016-02-16,2,Preenche Lacuna,-0.003835288149468402,53,29,4.87,-0.44999999999999996,0.09188679245283018,-0.015517241379310343,-0.10740403383214053,West,5,0.5849056603773585,Contender,1,Defensivo,2,Reconstrução
15,1610612763,MEM,2016,2016-02-18,1,Preenche Lacuna,-0.003835288149468402,53,29,4.87,-0.44999999999999996,0.09188679245283018,-0.015517241379310343,-0.10740403383214053,West,5,0.5849056603773585,Contender,1,Defensivo,2,Reconstrução
83,1610612763,MEM,2018,2018-02-08,1,Redundante,0.011752605749823102,54,28,1.0300000000000005,0.32000000000000006,0.019074074074074084,0.01142857142857143,-0.007645502645502653,West,12,0.3333333333333333,Tanking,2,Reconstrução,2,Reconstrução
"19,23,24",1610612763,MEM,2019,2019-02-07,5,Preenche Lacuna,-0.03657112206551694,55,27,-4.603600000000002,-2.0521,-0.08370181818181821,-0.0760037037037037,0.007698114478114512,West,14,0.4,Tanking,1,Defensivo,0,Ofensivo
"18,26",1610612763,MEM,2020,2020-02-06,4,Preenche Lacuna,-0.08401644349356416,51,14,-1.1926935479999994,-1.5601999999999998,-0.02338614799999999,-0.11144285714285714,-0.08805670914285715,West,8,0.5098039215686274,Intermediario,1,Defensivo,0,Ofensivo
17,1610612763,MEM,2023,2023-02-09,1,Redundante,0.003262436986817192,54,28,11.660000000000002,10.85,0.21592592592592597,0.3875,0.17157407407407405,West,2,0.6111111111111112,Contender,0,Ofensivo,3,Elite
35,1610612763,MEM,2024,2024-02-02,1,Redundante,0.005497118259177734,48,34,5.91,1.2499999999999998,0.123125,0.036764705882352935,-0.08636029411764706,West,13,0.375,Tanking,2,Reconstrução,2,Reconstrução
34,1610612763,MEM,2024,2024-02-07,1,Redundante,0.0028828354477032168,51,31,5.809999999999999,1.3499999999999999,0.11392156862745095,0.04354838709677419,-0.07037318153067676,West,13,0.35294117647058826,Tanking,2,Reconstrução,2,Reconstrução
16,1610612763,MEM,2024,2024-02-08,2,Preenche Lacuna,-0.009004021265283137,51,31,5.809999999999999,1.3499999999999999,0.11392156862745095,0.04354838709677419,-0.07037318153067676,West,13,0.35294117647058826,Tanking,2,Reconstrução,2,Reconstrução
16,1610612763,MEM,2025,2025-02-06,2,Preenche Lacuna,-0.0038819290357416,51,31,14.25,8.6,0.27941176470588236,0.27741935483870966,-0.0019924098671726953,West,2,0.6862745098039216,Contender,3,Elite,0,Ofensivo
23,1610612764,WAS,2014,2014-02-20,1,Preenche Lacuna,-0.056831625571734046,54,28,1.2900000000000005,5.74,0.023888888888888897,0.20500000000000002,0.1811111111111111,East,5,0.48148148148148145,Contender,0,Ofensivo,0,Ofensivo
26,1610612764,WAS,2015,2015-02-19,1,Preenche Lacuna,-0.006500833091034831,54,28,4.82,-1.33,0.08925925925925926,-0.0475,-0.13675925925925925,East,4,0.6111111111111112,Contender,1,Defensivo,0,Ofensivo
13,1610612764,WAS,2016,2016-02-18,1,Redundante,0.0007451423977263057,51,31,5.46,3.4200000000000004,0.10705882352941176,0.1103225806451613,0.003263757115749541,East,10,0.45098039215686275,Intermediario,1,Defensivo,0,Ofensivo
29,1610612764,WAS,2017,2017-02-22,2,Redundante,0.0008413825356089755,55,27,13.18,8.09,0.23963636363636362,0.29962962962962963,0.059993265993266015,East,3,0.6181818181818182,Contender,1,Defensivo,0,Ofensivo
44,1610612764,WAS,2019,2018-12-07,1,Preenche Lacuna,-0.01262101168611216,25,57,-3.0346974762000003,-5.2513,-0.12138789904800001,-0.09212807017543859,0.029259828872561428,East,9,0.44,Intermediario,0,Ofensivo,0,Ofensivo
43,1610612764,WAS,2019,2018-12-17,1,Redundante,0.004977629847462961,30,52,-4.4064974762,-3.8795,-0.14688324920666668,-0.07460576923076924,0.07227747997589744,East,11,0.4,Tanking,0,Ofensivo,0,Ofensivo
35,1610612764,WAS,2019,2019-02-06,2,Redundante,0.00730614052194682,53,29,-4.5635974762,-3.7223999999999995,-0.08610561275849056,-0.12835862068965515,-0.042253007931164585,East,10,0.41509433962264153,Intermediario,0,Ofensivo,0,Ofensivo
25,1610612764,WAS,2019,2019-02-07,1,Redundante,0.005708220286783336,54,28,-4.9549974762,-3.3309999999999986,-0.09175921252222222,-0.11896428571428566,-0.027205073192063445,East,10,0.4074074074074074,Intermediario,0,Ofensivo,0,Ofensivo
"19,20",1610612764,WAS,2020,2020-02-06,2,Preenche Lacuna,-0.024806714372805322,49,15,-5.035699999999999,1.4954,-0.10276938775510203,0.09969333333333334,0.20246272108843538,East,11,0.3469387755102041,Tanking,0,Ofensivo,2,Reconstrução
15,1610612764,WAS,2021,2021-03-25,2,Redundante,0.007936905094246889,42,30,-5.8558,2.9145000000000003,-0.13942380952380953,0.09715000000000001,0.23657380952380955,East,13,0.35714285714285715,Tanking,0,Ofensivo,0,Ofensivo
"17,20",1610612764,WAS,2022,2022-02-10,3,Preenche Lacuna,-0.0028137064021921693,53,29,13.07,7.459999999999999,0.24660377358490568,0.2572413793103448,0.01063760572543912,East,11,0.4528301886792453,Tanking,2,Reconstrução,0,Ofensivo
