team_id,team_abbreviation,season_end_year,posicao,WPA_pos,MIN_pos,RCP_pos,RCP_pos_bar,stable,muP,deltaP,cluster
1610612763,MEM,2019,Forwards,-6.814100000000001,8239.983333333334,1.0237991496010939,0.012485355482940169,True,0.003206629778064639,0.00927872570487553,0
1610612763,MEM,2019,Guards,7.1348,7829.416666666666,-1.0719834127139143,-0.013072968447730662,True,0.013085482545485925,-0.026158450993216585,0
1610612748,MIA,2019,Centers,-12.3727,3586.9,-740.8802395208907,-9.035124872205984,False,-0.004096990372331051,-9.031027881833653,1
1610612748,MIA,2019,Forwards,-1.7246000000000004,7934.283333333333,-103.26946107783493,-1.259383671680914,False,0.003206629778064639,-1.2625903014589785,1
1610612748,MIA,2019,Guards,14.114,8209.05,845.1497005987255,10.306703665838116,False,0.013085482545485925,10.29361818329263,1
1610612749,MIL,2019,Centers,-8.366200000000001,3893.1833333333334,-0.6352660673065241,-0.007747147162274684,True,-0.004096990372331051,-0.003650156789943633,2
1610612749,MIL,2019,Forwards,12.4263,8780.416666666666,0.9435594095492649,0.011506822067673962,True,0.003206629778064639,0.008300192289609322,2
1610612749,MIL,2019,Guards,9.1095,7106.533333333333,0.6917066577572591,0.008435447045820233,True,0.013085482545485925,-0.004650035499665691,2
1610612750,MIN,2019,Centers,-4.93429936403,4655.316666666667,1.4614922299773365,0.017823075975333374,True,-0.004096990372331051,0.021920066347664427,2
1610612750,MIN,2019,Forwards,-1.4632,7950.683333333333,0.43338583112563606,0.0052851930625077564,True,0.003206629778064639,0.0020785632844431173,2
1610612750,MIN,2019,Guards,3.0212930025999998,7224.283333333334,-0.8948780611029724,-0.010913147086621614,True,0.013085482545485925,-0.02399862963210754,2
1610612740,NOH,2019,Centers,-6.0739,3889.4666666666662,0.5987972593286341,0.0073024056015687094,True,-0.004096990372331051,0.01139939597389976,2
1610612740,NOH,2019,Forwards,-4.3628,7495.983333333334,0.43010795090452014,0.005245218913469758,True,0.003206629778064639,0.0020385891354051185,2
1610612740,NOH,2019,Guards,0.2931999999999997,8369.7,-0.02890521023315421,-0.00035250256381895374,True,0.013085482545485925,-0.013437985109304879,2
1610612752,NYK,2019,Centers,-12.9729,3764.35,0.5516978885368602,0.006728023030937319,True,-0.004096990372331051,0.010825013403268371,0
1610612752,NYK,2019,Forwards,-9.418500000000002,7795.366666666667,0.4005400922834847,0.004884635271749814,True,0.003206629778064639,0.0016780054936851745,0
1610612752,NYK,2019,Guards,-1.1231000000000002,8220.433333333332,0.04776201917965511,0.0005824636485323795,True,0.013085482545485925,-0.012503018896953546,0
1610612760,OKC,2019,Centers,-13.7451,3728.25,-1.0135981180912488,-0.012360952659649375,True,-0.004096990372331051,-0.008263962287318323,2
1610612760,OKC,2019,Forwards,14.516000000000002,7758.166666666667,1.0704462159033088,0.013054222145162303,True,0.003206629778064639,0.009847592367097664,2
1610612760,OKC,2019,Guards,12.7898,8368.883333333333,0.94315190218794,0.011501852465706584,True,0.013085482545485925,-0.0015836300797793402,2
1610612753,ORL,2019,Centers,-4.738099999999999,3919.2833333333333,-1.1896105852519516,-0.014507446161609166,True,-0.004096990372331051,-0.010410455789278114,1
1610612753,ORL,2019,Forwards,-2.7693999999999996,7147.7,-0.6953225037033315,-0.008479542728089408,True,0.003206629778064639,-0.011686172506154047,1
1610612753,ORL,2019,Guards,11.490400000000001,8713.2,2.8849330889552833,0.03518211084091809,True,0.013085482545485925,0.022096628295432165,1
1610612755,PHI,2019,Centers,-3.8234046109,4741.383333333333,-0.8484584965619868,-0.01034705483612179,True,-0.004096990372331051,-0.006250064463790738,2
1610612755,PHI,2019,Forwards,-0.5201000000000002,6497.066666666667,-0.11541631319998195,-0.0014075160146339262,True,0.003206629778064639,-0.004614145792698565,2
1610612755,PHI,2019,Guards,8.8498,8566.633333333333,1.9638748097619685,0.023949692801975224,True,0.013085482545485925,0.0108642102564893,2
1610612756,PHX,2019,Centers,-18.7482,4570.783333333333,0.8464580793715292,0.010322659504530844,True,-0.004096990372331051,0.014419649876861895,0
1610612756,PHX,2019,Forwards,-5.1236,8111.716666666667,0.2313242132827667,0.0028210269912532526,True,0.003206629778064639,-0.0003856027868113865,0
1610612756,PHX,2019,Guards,1.7227999999999992,7197.616666666667,-0.07778229265429587,-0.0009485645445645838,True,0.013085482545485925,-0.014034047090050508,0
1610612757,POR,2019,Centers,-6.6352,3362.95,-0.5447395427117114,-0.0066431651550208715,True,-0.004096990372331051,-0.00254617478268982,2
1610612757,POR,2019,Forwards,-4.9953,8862.283333333333,-0.4101063174746522,-0.0050012965545689295,True,0.003206629778064639,-0.008207926332633569,2
1610612757,POR,2019,Guards,23.811,7630.066666666667,1.9548458601863636,0.02383958366080931,True,0.013085482545485925,0.010754101115323387,2
1610612758,SAC,2019,Centers,-14.6069,4314.666666666667,36.00432443711313,0.4390771272818674,False,-0.004096990372331051,0.44317411765419845,2
1610612758,SAC,2019,Forwards,0.3848000000000004,8468.533333333333,-0.9484876355284932,-0.01156692238449382,False,0.003206629778064639,-0.01477355216255846,2
1610612758,SAC,2019,Guards,13.8164015116,6947.0,-34.05583680158464,-0.41531508294615416,False,0.013085482545485925,-0.4284005654916401,2
1610612759,SAS,2019,Centers,-6.026800000000001,4415.666666666666,-1.8721400196806977,-0.022830975849764606,True,-0.004096990372331051,-0.018733985477433553,1
1610612759,SAS,2019,Forwards,8.0453031671,9343.349999999999,2.4991594261617727,0.030477553977582592,True,0.003206629778064639,0.027270924199517953,1
1610612759,SAS,2019,Guards,1.2007004910900003,6046.116666666667,0.3729805935189249,0.004548543823401523,True,0.013085482545485925,-0.008536938722084402,1
1610612761,TOR,2019,Centers,-7.3955044684,3846.1666666666665,-0.49574373769660735,-0.006045655337763504,True,-0.004096990372331051,-0.0019486649654324529,2
1610612761,TOR,2019,Forwards,15.9279,7903.366666666667,1.0676968303375396,0.013020693052896824,True,0.003206629778064639,0.009814063274832184,2
1610612761,TOR,2019,Guards,6.3856032368,8130.55,0.42804690735906764,0.00522008423608619,True,0.013085482545485925,-0.007865398309399734,2
1610612762,UTA,2019,Centers,-11.9422942427,4699.083333333333,-1.723893961301479,-0.021023097089042427,True,-0.004096990372331051,-0.016926106716711374,1
1610612762,UTA,2019,Forwards,6.0229051632,6980.45,0.8694183570865148,0.01060266289129896,True,0.003206629778064639,0.007396033113234321,1
1610612762,UTA,2019,Guards,12.846900000000002,8075.6,1.8544756042149644,0.02261555614896298,True,0.013085482545485925,0.009530073603477055,1
1610612764,WAS,2019,Centers,-12.3486,4004.1666666666665,1.4902973402380433,0.018174357807781014,True,-0.004096990372331051,0.022271348180112067,2
1610612764,WAS,2019,Forwards,-5.6460974762,8129.45,0.6814022683952503,0.008309783760917686,True,0.003206629778064639,0.005103153982853046,2
1610612764,WAS,2019,Guards,9.708699999999999,7796.45,-1.1716996086332936,-0.01428901961747919,True,0.013085482545485925,-0.027374502162965116,2
1610612737,ATL,2020,Centers,-13.8213,2577.7,1.0147797356828194,0.015145966204221185,True,0.006379130971769109,0.008766835232452076,0
1610612737,ATL,2020,Forwards,-10.0416,6982.983333333334,0.7372687224669604,0.011004010783088962,True,0.007049114820261488,0.003954895962827474,0
1610612737,ATL,2020,Guards,10.2429,6719.633333333333,-0.7520484581497798,-0.011224603852981789,True,0.0020231444774566876,-0.013247748330438477,0
1610612751,BKN,2020,Centers,-14.680200000000001,3083.4,4.341058399942836,0.0678290374991068,True,0.006379130971769109,0.0614499065273377,2
1610612751,BKN,2020,Forwards,-4.6274098614,6735.8,1.3683639493200899,0.021380686708126404,True,0.007049114820261488,0.014331571887864917,2
1610612751,BKN,2020,Guards,15.925899999999999,5741.0,-4.709422349262925,-0.07358472420723321,True,0.0020231444774566876,-0.0756078686846899,2
1610612738,BOS,2020,Centers,-7.1516940251,2733.25,-0.5881322240185509,-0.009189566000289858,True,0.006379130971769109,-0.015568696972058968,2
1610612738,BOS,2020,Forwards,9.9070045347,7107.133333333333,0.8147200635129952,0.01273000099239055,True,0.007049114820261488,0.005680886172129062,2
1610612738,BOS,2020,Guards,9.4047,5644.8,0.7734121605055558,0.01208456500789931,True,0.0020231444774566876,0.010061420530442622,2
1610612766,CHA,2020,Centers,-12.0938978872,2744.883333333333,1.4381393536701392,0.02212522082569445,True,0.006379130971769109,0.01574608985392534,0
1610612766,CHA,2020,Forwards,-8.0470082363,7426.916666666667,0.9569056504255059,0.01472162539116163,True,0.007049114820261488,0.007672510570900142,0
1610612766,CHA,2020,Guards,11.7315,5578.3,-1.395045004095645,-0.021462230832240692,True,0.0020231444774566876,-0.023485375309697378,0
1610612741,CHI,2020,Centers,-11.4373,3044.95,3.040056350007974,0.04677009769243037,True,0.006379130971769109,0.04039096672066126,0
1610612741,CHI,2020,Forwards,-3.2043000000000004,6187.833333333333,0.8517091063739303,0.013103217021137389,True,0.007049114820261488,0.006054102200875901,0
1610612741,CHI,2020,Guards,10.8794,6442.4,-2.891765456381904,-0.04448869932895237,True,0.0020231444774566876,-0.04651184380640906,0
1610612739,CLE,2020,Centers,-10.2477,2581.3333333333335,0.7778376573102789,0.011966733189388906,True,0.006379130971769109,0.005587602217619797,0
1610612739,CLE,2020,Forwards,-3.8409,7024.583333333334,0.2915382630212682,0.004485204046481049,True,0.007049114820261488,-0.002563910773780439,0
1610612739,CLE,2020,Guards,0.9139999999999995,6119.233333333334,-0.06937592033154703,-0.0010673218512545699,True,0.0020231444774566876,-0.0030904663287112575,0
1610612742,DAL,2020,Centers,-5.6979,3151.483333333333,-0.854743796718883,-0.012757370100281835,True,0.006379130971769109,-0.019136501072050945,2
1610612742,DAL,2020,Forwards,4.8010080753,6940.216666666666,0.720200752972137,0.010749264969733389,True,0.007049114820261488,0.003700150149471901,2
1610612742,DAL,2020,Guards,7.5630999999999995,6088.516666666666,1.134543043746746,0.016933478264876806,True,0.0020231444774566876,0.014910333787420118,2
1610612743,DEN,2020,Centers,-1.2006000000000001,3017.7499999999995,-0.11190127783318266,-0.0017215581205105024,True,0.006379130971769109,-0.008100689092279612,2
1610612743,DEN,2020,Forwards,3.8503000000000003,6765.883333333334,0.35886514246302115,0.005521002191738787,True,0.007049114820261488,-0.0015281126285227008,2
1610612743,DEN,2020,Guards,8.0794,5966.6,0.7530361353701615,0.0115851713133871,True,0.0020231444774566876,0.009562026835930411,2
1610612765,DET,2020,Centers,-13.2765,3802.3500000000004,1.1490821502486466,0.01741033560982798,True,0.006379130971769109,0.011031204638058869,0
1610612765,DET,2020,Forwards,-4.9881,5509.4,0.43172045898055017,0.006541219075462882,True,0.007049114820261488,-0.000507895744798606,0
1610612765,DET,2020,Guards,6.7105957914,6653.5,-0.5808026092291967,-0.008800039533775707,True,0.0020231444774566876,-0.010823184011232395,0
1610612744,GSW,2020,Centers,-12.4581,3356.383333333333,0.8191214470284238,0.012601868415821905,True,0.006379130971769109,0.006222737444052796,0
1610612744,GSW,2020,Forwards,-7.0842,5742.95,0.4657869301931081,0.007165952772201663,True,0.007049114820261488,0.00011683795194017497,0
1610612744,GSW,2020,Guards,4.3332,6625.916666666667,-0.28490837722153184,-0.004383205803408182,True,0.0020231444774566876,-0.0064063502808648694,0
1610612745,HOU,2020,Centers,-8.4855,2219.3,-0.8112953189536485,-0.012676489358650758,True,0.006379130971769109,-0.019055620330419867,2
1610612745,HOU,2020,Forwards,-5.5543000000000005,7417.016666666666,-0.5310444393452655,-0.008297569364769773,True,0.007049114820261488,-0.01534668418503126,2
1610612745,HOU,2020,Guards,24.499,5798.7,2.342339758298914,0.03659905872342053,True,0.0020231444774566876,0.03457591424596384,2
1610612754,IND,2020,Centers,-7.6754,2038.25,-2.3717324133668725,-0.03648819097487496,True,0.006379130971769109,-0.04286732194664407,1
1610612754,IND,2020,Forwards,3.48139981611,7617.433333333333,1.0757678802091823,0.01655027508014127,True,0.007049114820261488,0.00950116025987978,1
1610612754,IND,2020,Guards,7.4302,6044.35,2.2959645331576906,0.03532253127934908,True,0.0020231444774566876,0.03329938680189239,1
1610612746,LAC,2020,Centers,-6.511,2969.9333333333334,-0.7679134393505,-0.011998647489851563,True,0.006379130971769109,-0.018377778461620673,2
1610612746,LAC,2020,Forwards,5.554620224200001,5270.716666666666,0.6551171126787388,0.010236204885605294,True,0.007049114820261488,0.003187090065343807,2
1610612746,LAC,2020,Guards,9.4352,7194.516666666666,1.1127963266717613,0.01738744260424627,True,0.0020231444774566876,0.015364298126789582,2
1610612747,LAL,2020,Centers,-8.7121,2220.9333333333334,-0.5856560958701629,-0.0092961285058756,True,0.006379130971769109,-0.01567525947764471,2
1610612747,LAL,2020,Forwards,19.7546,5739.183333333333,1.3279693657644793,0.021078878821658403,True,0.007049114820261488,0.014029764001396916,2
1610612747,LAL,2020,Guards,3.8332949613,7209.966666666666,0.2576867301056835,0.004090265557233071,True,0.0020231444774566876,0.0020671210797763837,2
1610612763,MEM,2020,Centers,-5.116493548,3451.8,1.8585875039436868,0.02859365390682595,True,0.006379130971769109,0.02221452293505684,2
1610612763,MEM,2020,Forwards,-3.4944,5152.95,1.2693552943733368,0.019528542990359027,True,0.007049114820261488,0.01247942817009754,2
1610612763,MEM,2020,Guards,5.8580000000000005,7020.366666666667,-2.1279427983170236,-0.03273758151256959,True,0.0020231444774566876,-0.03476072599002628,2
1610612748,MIA,2020,Centers,-9.9451,4310.883333333333,-1.8046224471304948,-0.027763422263546073,True,0.006379130971769109,-0.03414255323531518,2
1610612748,MIA,2020,Forwards,1.0307034113000002,4648.766666666666,0.18702984508611833,0.002877382232094128,True,0.007049114820261488,-0.0041717325881673595,2
1610612748,MIA,2020,Guards,14.4253,6865.433333333333,2.6175926020443763,0.04027065541606733,True,0.0020231444774566876,0.03824751093861064,2
1610612749,MIL,2020,Centers,-5.0198,2575.05,-0.3389920780357613,-0.005215262739011712,True,0.006379130971769109,-0.011594393710780821,2
1610612749,MIL,2020,Forwards,14.9330156595,6385.566666666667,1.0084413741094207,0.015514482678606473,True,0.007049114820261488,0.008465367858344985,2
1610612749,MIL,2020,Guards,4.8948,6689.616666666667,0.3305507039263406,0.005085395445020625,True,0.0020231444774566876,0.0030622509675639373,2
1610612750,MIN,2020,Centers,-3.0749,2808.1,0.40655533960043894,0.006352427181256858,True,0.006379130971769109,-2.6703790512250594e-05,2
1610612750,MIN,2020,Forwards,-2.4539,7012.583333333334,0.32444832282204855,0.005069505044094509,True,0.007049114820261488,-0.001979609776166979,2
1610612750,MIN,2020,Guards,-2.0345,5739.516666666666,0.26899633757751246,0.004203067774648632,True,0.0020231444774566876,0.0021799232971919445,2
1610612740,NOH,2020,Centers,-11.2499,2463.9666666666667,3.4559781273040056,0.05399965823912509,True,0.006379130971769109,0.04762052726735598,2
1610612740,NOH,2020,Forwards,0.6290999999999997,6245.8,-0.19326001474563761,-0.0030196877304005877,True,0.007049114820261488,-0.010068802550662075,2
1610612740,NOH,2020,Guards,7.3656,6800.383333333333,-2.262718112558368,-0.0353549705087245,True,0.0020231444774566876,-0.03737811498618119,2
1610612752,NYK,2020,Centers,-9.3113,2437.4833333333336,1.0537208351581688,0.015965467199366194,True,0.006379130971769109,0.009586336227597084,0
1610612752,NYK,2020,Forwards,1.6318090460000003,6366.633333333333,-0.18466499745145953,-0.002797954506840296,True,0.007049114820261488,-0.009847069327101783,0
1610612752,NYK,2020,Guards,-1.1570999999999998,7160.966666666667,0.13094416229329062,0.001984002458989252,True,0.0020231444774566876,-3.9142018467435737e-05,0
1610612760,OKC,2020,Centers,-12.4336,3094.25,-4.6343881620634395,-0.07241231503224124,True,0.006379130971769109,-0.07879144600401035,1
1610612760,OKC,2020,Forwards,-3.6846,6176.783333333334,-1.3733646427373367,-0.021458822542770886,True,0.007049114820261488,-0.028507937363032372,1
1610612760,OKC,2020,Guards,18.801099999999998,6189.083333333333,7.007752804800775,0.10949613757501211,True,0.0020231444774566876,0.10747299309755542,1
1610612753,ORL,2020,Centers,-5.0606,2630.1,-4.333076462025861,-0.06666271480039787,True,0.006379130971769109,-0.07304184577216698,1
1610612753,ORL,2020,Forwards,-0.03980000000000067,7127.383333333333,-0.0340782601250113,-0.0005242809250001738,True,0.007049114820261488,-0.0075733957452616615,1
1610612753,ORL,2020,Guards,6.2683,5867.633333333333,5.367154722150873,0.08257161111001343,True,0.0020231444774566876,0.08054846663255674,1
1610612755,PHI,2020,Centers,-1.9625000000000001,3627.366666666667,-0.24377394144062775,-0.0037503683298558115,True,0.006379130971769109,-0.01012949930162492,2
1610612755,PHI,2020,Forwards,6.286891321600001,5520.183333333333,0.7809326251593932,0.01201434807937528,True,0.007049114820261488,0.004965233259113792,2
1610612755,PHI,2020,Guards,3.7260999999999997,6527.583333333334,0.46284131628123465,0.007120635635095918,True,0.0020231444774566876,0.005097491157639231,2
1610612756,PHX,2020,Centers,-8.786999999999999,3148.3,1.8372467434712605,0.02826533451494247,True,0.006379130971769109,0.02188620354317336,2
1610612756,PHX,2020,Forwards,-2.4618,6185.083333333333,0.5147301733330545,0.007918925743585454,True,0.007049114820261488,0.0008698109233239663,2
1610612756,PHX,2020,Guards,6.466099999999999,6341.816666666667,-1.351976916804315,-0.02079964487391254,True,0.0020231444774566876,-0.022822789351369225,2
1610612757,POR,2020,Centers,-14.7059,3479.133333333333,2.0674664118344808,0.0313252486641588,True,0.006379130971769109,0.024946117692389688,1
1610612757,POR,2020,Forwards,-7.8961055201,6641.933333333333,1.1100941082903857,0.01681960770136948,True,0.007049114820261488,0.009770492881107993,1
1610612757,POR,2020,Guards,15.489,5769.083333333333,-2.1775605201248664,-0.03299334121401313,True,0.0020231444774566876,-0.03501648569146982,1
1610612758,SAC,2020,Centers,-11.653599999999999,2748.133333333333,4.969993901287882,0.07765615470762316,True,0.006379130971769109,0.07127702373585405,0
1610612758,SAC,2020,Forwards,2.5218984529,7264.25,-1.0755320184818722,-0.016805187788779253,True,0.007049114820261488,-0.023854302609040742,0
1610612758,SAC,2020,Guards,6.7869099374,5497.916666666666,-2.8944618828060107,-0.04522596691884392,True,0.0020231444774566876,-0.04724911139630061,0
1610612759,SAS,2020,Centers,-8.9767,2933.883333333333,1.5132415164950015,0.02401970661103177,True,0.006379130971769109,0.01764057563926266,2
1610612759,SAS,2020,Forwards,1.4010999999999998,6421.666666666667,-0.23618954501778455,-0.0037490403971076913,True,0.007049114820261488,-0.010798155217369178,2
1610612759,SAS,2020,Guards,1.6435,5939.633333333333,-0.27705197147721716,-0.004397650340908209,True,0.0020231444774566876,-0.006420794818364897,2
1610612761,TOR,2020,Centers,-4.8433,2378.35,-0.40333944037308467,-0.006302178755829448,True,0.006379130971769109,-0.012681309727598556,2
1610612761,TOR,2020,Forwards,4.0603,6952.85,0.3381329113924051,0.0052833267405063295,True,0.007049114820261488,-0.0017657880797551581,2
1610612761,TOR,2020,Guards,12.791,6128.95,1.0652065289806796,0.01664385201532312,True,0.0020231444774566876,0.01462070753786643,2
1610612762,UTA,2020,Centers,-12.2578,2945.7,-2.8992601496952837,-0.04530093983898881,True,0.006379130971769109,-0.051680070810757914,2
1610612762,UTA,2020,Forwards,5.813506213,5426.616666666667,1.375031970937431,0.02148487454589736,True,0.007049114820261488,0.014435759725635872,2
1610612762,UTA,2020,Guards,10.6722,7012.783333333333,2.524228178757853,0.03944106529309145,True,0.0020231444774566876,0.03741792081563476,2
1610612764,WAS,2020,Centers,-11.982,2820.2666666666664,3.3844589441572754,0.05288217100245743,True,0.006379130971769109,0.04650304003068832,2
1610612764,WAS,2020,Forwards,-1.4382000000000001,6426.333333333333,0.40623675959664446,0.00634744936869757,True,0.007049114820261488,-0.000701665451563918,2
1610612764,WAS,2020,Guards,9.879900000000001,6188.616666666667,-2.79069570375392,-0.043604620371155,True,0.0020231444774566876,-0.04562776484861169,2
1610612737,ATL,2021,Centers,-8.3941,2725.616666666667,-2.4786948176583494,-0.03442631691192152,True,-0.0010847488552363342,-0.033341568056685186,2
1610612737,ATL,2021,Forwards,-3.1774,7282.516666666666,-0.9382548353757567,-0.013031317157996622,True,0.010226829069957791,-0.023258146227954413,2
1610612737,ATL,2021,Guards,14.957999999999998,7397.0,4.416949653034106,0.06134652295880702,True,0.004746808674167431,0.05659971428463959,2
1610612751,BKN,2021,Centers,-12.5635,3115.9833333333336,-2.123282116470965,-0.029490029395430068,True,-0.0010847488552363342,-0.028405280540193735,3
1610612751,BKN,2021,Forwards,0.7031097634000003,8131.1,0.11882838273915326,0.001650394204710462,True,0.010226829069957791,-0.00857643486524733,3
1610612751,BKN,2021,Guards,17.777408941999997,6158.0,3.0044537337318116,0.041728524079608496,True,0.004746808674167431,0.03698171540544107,3
1610612738,BOS,2021,Centers,-13.620800000000001,3748.866666666667,-10.337547092659243,-0.1435770429536006,True,-0.0010847488552363342,-0.14249229409836428,2
1610612738,BOS,2021,Forwards,10.912399999999998,7655.466666666667,8.281998773488686,0.11502776074289842,True,0.010226829069957791,0.10480093167294062,2
1610612738,BOS,2021,Guards,4.0260046385,5975.883333333333,3.0555483191705552,0.04243817109959105,True,0.004746808674167431,0.03769136242542362,2
1610612766,CHA,2021,Centers,-12.5311,3435.1,7.821183372862316,0.10862754684530994,True,-0.0010847488552363342,0.10971229570054628,0
1610612766,CHA,2021,Forwards,-3.6156999999999995,7049.566666666667,2.2567095244039446,0.03134318783894367,True,0.010226829069957791,0.021116358768985884,0
