team_id,team_abbreviation,season_end_year,posicao,WPA_pos,MIN_pos,RCP_pos,RCP_pos_bar,stable,muP,deltaP,cluster,position_source
1610612763,MEM,2013,Forwards,-1.8399999999999999,,-61.33333333333364,-0.7479674796748005,False,0.004761330853948739,-0.7527288105287492,0,inpredictable_static
1610612763,MEM,2013,Guards,-0.6600000000000001,,-22.000000000000117,-0.2682926829268307,False,0.004849018727535901,-0.2731417016543666,0,inpredictable_static
1610612748,MIA,2013,Centers,-0.14,,-0.006401463191586649,-7.806662428764206e-05,True,0.0025907946521799173,-0.002668861276467559,3,inpredictable_static
1610612748,MIA,2013,Forwards,15.969999999999999,,0.7302240512117054,0.00890517135624031,True,0.004761330853948739,0.0041438405022915705,3,inpredictable_static
1610612748,MIA,2013,Guards,6.04,,0.2761774119798811,0.0033680172192668426,True,0.004849018727535901,-0.0014810015082690588,3,inpredictable_static
1610612749,MIL,2013,Centers,0.14,,0.5000000000000001,0.006097560975609757,False,0.0025907946521799173,0.00350676632342984,1,inpredictable_static
1610612749,MIL,2013,Forwards,1.33,,4.750000000000001,0.05792682926829269,False,0.004761330853948739,0.053165498414343954,1,inpredictable_static
1610612749,MIL,2013,Guards,-1.19,,-4.25,-0.051829268292682924,False,0.004849018727535901,-0.05667828702021883,1,inpredictable_static
1610612750,MIN,2013,Centers,1.57,,-0.20179948586118254,-0.002460969339770519,True,0.0025907946521799173,-0.005051763991950436,2,inpredictable_static
1610612750,MIN,2013,Forwards,-1.1,,0.14138817480719795,0.0017242460342341214,True,0.004761330853948739,-0.003037084819714618,2,inpredictable_static
1610612750,MIN,2013,Guards,-8.25,,1.0604113110539846,0.012931845256755909,True,0.004849018727535901,0.008082826529220008,2,inpredictable_static
1610612740,NOP,2013,Centers,0.48,,0.24365482233502536,0.002971400272378358,True,0.0025907946521799173,0.0003806056201984408,2,inpredictable_static
1610612740,NOP,2013,Forwards,5.859999999999999,,2.9746192893401013,0.03627584499195245,True,0.004761330853948739,0.03151451413800371,2,inpredictable_static
1610612740,NOP,2013,Guards,-4.37,,-2.218274111675127,-0.027052123313111305,True,0.004849018727535901,-0.03190114204064721,2,inpredictable_static
1610612752,NYK,2013,Centers,2.71,,0.32071005917159756,0.003911098282580458,True,0.0025907946521799173,0.001320303630400541,3,inpredictable_static
1610612752,NYK,2013,Forwards,6.33,,0.7491124260355029,0.009135517390676865,True,0.004761330853948739,0.004374186536728126,3,inpredictable_static
1610612752,NYK,2013,Guards,-0.5900000000000001,,-0.06982248520710059,-0.0008514937220378121,True,0.004849018727535901,-0.005700512449573714,3,inpredictable_static
1610612760,OKC,2013,Centers,-2.4000000000000004,,-0.15247776365946633,-0.0018594849226764186,True,0.0025907946521799173,-0.004450279574856336,3,inpredictable_static
1610612760,OKC,2013,Forwards,13.14,,0.8348157560355781,0.010180679951653391,True,0.004761330853948739,0.005419349097704652,3,inpredictable_static
1610612760,OKC,2013,Guards,5.0,,0.31766200762388813,0.003873926922242538,True,0.004849018727535901,-0.0009750918052933632,3,inpredictable_static
1610612753,ORL,2013,Centers,0.12000000000000008,,-0.024948024948024963,-0.00030424420668323125,True,0.0025907946521799173,-0.0028950388588631485,2,inpredictable_static
1610612753,ORL,2013,Forwards,-1.29,,0.26819126819126815,0.0032706252218447337,True,0.004761330853948739,-0.0014907056321040056,2,inpredictable_static
1610612753,ORL,2013,Guards,-3.6400000000000006,,0.7567567567567568,0.00922874093605801,True,0.004849018727535901,0.004379722208522108,2,inpredictable_static
1610612755,PHI,2013,Centers,-0.16,,0.05574912891986062,0.0006798674258519587,True,0.0025907946521799173,-0.0019109272263279585,0,inpredictable_static
1610612755,PHI,2013,Forwards,3.17,,-1.1045296167247385,-0.013469873374691932,True,0.004761330853948739,-0.01823120422864067,0,inpredictable_static
1610612755,PHI,2013,Guards,-5.880000000000001,,2.048780487804878,0.024985127900059488,True,0.004849018727535901,0.020136109172523585,0,inpredictable_static
1610612756,PHX,2013,Centers,-0.22000000000000008,,0.05486284289276809,0.0006690590596679035,True,0.0025907946521799173,-0.0019217355925120138,2,inpredictable_static
1610612756,PHX,2013,Forwards,-0.55,,0.13715710723192018,0.0016726476491697583,True,0.004761330853948739,-0.003088683204778981,2,inpredictable_static
1610612756,PHX,2013,Guards,-3.24,,0.8079800498753117,0.00985341524238185,True,0.004849018727535901,0.005004396514845948,2,inpredictable_static
1610612757,POR,2013,Centers,0.46999999999999986,,0.0891840607210626,0.0010876104965983242,True,0.0025907946521799173,-0.001503184155581593,2,inpredictable_static
1610612757,POR,2013,Forwards,1.4500000000000002,,0.2751423149905124,0.003355394085250151,True,0.004761330853948739,-0.0014059367686985883,2,inpredictable_static
1610612757,POR,2013,Guards,3.35,,0.6356736242884251,0.007752117369371038,True,0.004849018727535901,0.002903098641835137,2,inpredictable_static
1610612758,SAC,2013,Centers,-2.9699999999999998,,3.1595744680851094,0.038531395952257436,False,0.0025907946521799173,0.03594060130007752,2,inpredictable_static
1610612758,SAC,2013,Forwards,-1.2,,1.2765957446808522,0.01556824078879088,False,0.004761330853948739,0.010806909934842141,2,inpredictable_static
1610612758,SAC,2013,Guards,3.2300000000000004,,-3.4361702127659615,-0.041904514789828796,False,0.004849018727535901,-0.0467535335173647,2,inpredictable_static
1610612759,SAS,2013,Centers,5.38,,0.3741307371349096,0.004562569965059873,True,0.0025907946521799173,0.0019717753128799557,3,inpredictable_static
1610612759,SAS,2013,Forwards,2.42,,0.16828929068150209,0.0020523084229451473,True,0.004761330853948739,-0.002709022431003592,3,inpredictable_static
1610612759,SAS,2013,Guards,6.58,,0.4575799721835883,0.005580243563214492,True,0.004849018727535901,0.0007312248356785905,3,inpredictable_static
1610612761,TOR,2013,Centers,3.75,,1.0869565217391302,0.013255567338282075,True,0.0025907946521799173,0.010664772686102157,1,inpredictable_static
1610612761,TOR,2013,Forwards,1.4500000000000002,,0.42028985507246375,0.00512548603746907,True,0.004761330853948739,0.00036415518352033056,1,inpredictable_static
1610612761,TOR,2013,Guards,-1.7499999999999998,,-0.507246376811594,-0.006185931424531634,True,0.004849018727535901,-0.011034950152067536,1,inpredictable_static
1610612762,UTA,2013,Centers,3.09,,0.5219594594594594,0.006365359261700725,True,0.0025907946521799173,0.0037745646095208073,1,inpredictable_static
1610612762,UTA,2013,Forwards,3.39,,0.5726351351351352,0.006983355306526039,True,0.004761330853948739,0.0022220244525773,1,inpredictable_static
1610612762,UTA,2013,Guards,-0.5599999999999996,,-0.09459459459459453,-0.0011535926170072504,True,0.004849018727535901,-0.0060026113445431515,1,inpredictable_static
1610612764,WAS,2013,Centers,-0.76,,0.11603053435114505,0.0014150065164773786,True,0.0025907946521799173,-0.0011757881357025387,0,inpredictable_static
1610612764,WAS,2013,Forwards,-0.9300000000000002,,0.1419847328244275,0.0017315211320052134,True,0.004761330853948739,-0.003029809721943526,0,inpredictable_static
1610612764,WAS,2013,Guards,-4.86,,0.7419847328244276,0.00904859430273692,True,0.004849018727535901,0.004199575575201019,0,inpredictable_static
1610612737,ATL,2014,Centers,1.6700000000000002,,0.24308588064046582,0.002964461959030071,True,0.00018328172773184425,0.0027811802312982265,0,inpredictable_static
1610612737,ATL,2014,Forwards,4.5,,0.6550218340611353,0.007988071147087016,True,0.005118532855490366,0.002869538291596649,0,inpredictable_static
1610612737,ATL,2014,Guards,0.6999999999999997,,0.10189228529839879,0.0012425888451024242,True,0.0068933073679973015,-0.0056507185228948775,0,inpredictable_static
1610612751,BKN,2014,Centers,0.11999999999999988,,0.025695931477516035,0.00031336501801848825,True,0.00018328172773184425,0.000130083290286644,0,inpredictable_static
1610612751,BKN,2014,Forwards,3.09,,0.6616702355460385,0.00806914921397608,True,0.005118532855490366,0.002950616358485713,0,inpredictable_static
1610612751,BKN,2014,Guards,1.4599999999999997,,0.31263383297644537,0.0038126077192249435,True,0.0068933073679973015,-0.003080699648772358,0,inpredictable_static
1610612738,BOS,2014,Centers,-0.06999999999999999,,-0.3333333333333332,-0.004065040650406503,False,0.00018328172773184425,-0.004248322378138347,2,inpredictable_static
1610612738,BOS,2014,Forwards,3.15,,14.999999999999996,0.18292682926829265,False,0.005118532855490366,0.1778082964128023,2,inpredictable_static
1610612738,BOS,2014,Guards,-2.87,,-13.666666666666664,-0.16666666666666663,False,0.0068933073679973015,-0.17355997403466394,2,inpredictable_static
1610612766,CHA,2014,Centers,2.02,,-1.741379310344827,-0.021236333052985695,True,0.00018328172773184425,-0.02141961478071754,0,inpredictable_static
1610612766,CHA,2014,Forwards,0.86,,-0.7413793103448273,-0.009041211101766186,True,0.005118532855490366,-0.014159743957256552,0,inpredictable_static
1610612766,CHA,2014,Guards,-4.04,,3.482758620689654,0.04247266610597139,True,0.0068933073679973015,0.03557935873797409,0,inpredictable_static
1610612741,CHI,2014,Centers,-2.51,,0.7746913580246912,0.009447455585666967,True,0.00018328172773184425,0.009264173857935123,0,inpredictable_static
1610612741,CHI,2014,Forwards,-3.04,,0.9382716049382716,0.011442336645588677,True,0.005118532855490366,0.006323803790098311,0,inpredictable_static
1610612741,CHI,2014,Guards,2.31,,-0.7129629629629629,-0.008694670280036133,True,0.0068933073679973015,-0.015587977648033435,0,inpredictable_static
1610612739,CLE,2014,Centers,-0.43999999999999995,,3.1428571428571472,0.038327526132404234,False,0.00018328172773184425,0.03814424440467239,1,inpredictable_static
1610612739,CLE,2014,Forwards,-1.02,,7.285714285714297,0.08885017421602802,False,0.005118532855490366,0.08373164136053765,1,inpredictable_static
1610612739,CLE,2014,Guards,1.3200000000000003,,-9.428571428571445,-0.11498257839721274,False,0.0068933073679973015,-0.12187588576521004,1,inpredictable_static
1610612742,DAL,2014,Centers,0.09000000000000001,,0.008272058823529412,0.00010087876614060258,True,0.00018328172773184425,-8.240296159124167e-05,3,inpredictable_static
1610612742,DAL,2014,Forwards,6.71,,0.6167279411764706,0.007521072453371592,True,0.005118532855490366,0.002402539597881226,3,inpredictable_static
1610612742,DAL,2014,Guards,4.08,,0.375,0.004573170731707317,True,0.0068933073679973015,-0.0023201366362899847,3,inpredictable_static
1610612743,DEN,2014,Centers,-0.9800000000000001,,-2.2272727272727275,-0.02716186252771619,False,0.00018328172773184425,-0.027345144255448033,1,inpredictable_static
1610612743,DEN,2014,Forwards,1.57,,3.5681818181818183,0.043514412416851445,False,0.005118532855490366,0.038395879561361076,1,inpredictable_static
1610612743,DEN,2014,Guards,-0.14999999999999986,,-0.3409090909090906,-0.004157427937915739,False,0.0068933073679973015,-0.01105073530591304,1,inpredictable_static
1610612765,DET,2014,Centers,1.67,,-0.8652849740932641,-0.010552255781625173,True,0.00018328172773184425,-0.010735537509357016,2,inpredictable_static
1610612765,DET,2014,Forwards,1.8,,-0.9326424870466321,-0.011373688866422343,True,0.005118532855490366,-0.01649222172191271,2,inpredictable_static
1610612765,DET,2014,Guards,-5.4,,2.7979274611398965,0.03412106659926703,True,0.0068933073679973015,0.02722775923126973,2,inpredictable_static
1610612744,GSW,2014,Centers,-0.4,,-0.0411522633744856,-0.000501856870420556,True,0.00018328172773184425,-0.0006851385981524003,3,inpredictable_static
1610612744,GSW,2014,Forwards,2.07,,0.21296296296296294,0.002597109304426377,True,0.005118532855490366,-0.002521423551063989,3,inpredictable_static
1610612744,GSW,2014,Guards,8.05,,0.8281893004115226,0.010099869517213691,True,0.0068933073679973015,0.0032065621492163897,3,inpredictable_static
1610612745,HOU,2014,Centers,0.24999999999999983,,0.023651844843897808,0.0002884371322426562,True,0.00018328172773184425,0.00010515540451081192,3,inpredictable_static
1610612745,HOU,2014,Forwards,1.55,,0.1466414380321665,0.0017883102199044696,True,0.005118532855490366,-0.0033302226355858967,3,inpredictable_static
1610612745,HOU,2014,Guards,8.77,,0.8297067171239356,0.010118374599072385,True,0.0068933073679973015,0.0032250672310750834,3,inpredictable_static
1610612754,IND,2014,Centers,-1.34,,-0.3774647887323944,-0.004603229130882859,True,0.00018328172773184425,-0.004786510858614703,0,inpredictable_static
1610612754,IND,2014,Forwards,3.94,,1.1098591549295775,0.01353486774304363,True,0.005118532855490366,0.008416334887553263,0,inpredictable_static
1610612754,IND,2014,Guards,0.95,,0.2676056338028169,0.003263483339058742,True,0.0068933073679973015,-0.0036298240289385593,0,inpredictable_static
1610612746,LAC,2014,Centers,1.72,,0.0967379077615298,0.0011797305824576805,True,0.00018328172773184425,0.0009964488547258364,3,inpredictable_static
1610612746,LAC,2014,Forwards,7.26,,0.40832395950506184,0.004979560481769047,True,0.005118532855490366,-0.00013897237372131974,3,inpredictable_static
1610612746,LAC,2014,Guards,8.8,,0.4949381327334083,0.006035830886992785,True,0.0068933073679973015,-0.0008574764810045168,3,inpredictable_static
1610612747,LAL,2014,Centers,-0.7100000000000001,,-2.1515151515151536,-0.026237989652623823,False,0.00018328172773184425,-0.026421271380355667,2,inpredictable_static
1610612747,LAL,2014,Forwards,0.85,,2.575757575757578,0.031411677753141194,False,0.005118532855490366,0.026293144897650826,2,inpredictable_static
1610612747,LAL,2014,Guards,0.1899999999999999,,0.5757575757575759,0.0070214338507021455,False,0.0068933073679973015,0.00012812648270484409,2,inpredictable_static
1610612763,MEM,2014,Centers,0.74,,0.16017316017316016,0.0019533312216239045,True,0.00018328172773184425,0.0017700494938920604,0,inpredictable_static
1610612763,MEM,2014,Forwards,-1.42,,-0.30735930735930733,-0.0037482842360891137,True,0.005118532855490366,-0.00886681709157948,0,inpredictable_static
1610612763,MEM,2014,Guards,5.3,,1.147186147186147,0.013990074965684721,True,0.0068933073679973015,0.00709676759768742,0,inpredictable_static
1610612748,MIA,2014,Centers,0.03999999999999999,,0.003060443764345829,3.73224849310467e-05,True,0.00018328172773184425,-0.00014595924280079756,0,inpredictable_static
1610612748,MIA,2014,Forwards,12.709999999999999,,0.9724560061208875,0.011859219586840091,True,0.005118532855490366,0.006740686731349725,0,inpredictable_static
1610612748,MIA,2014,Guards,0.3199999999999996,,0.024483550114766613,0.0002985798794483733,True,0.0068933073679973015,-0.006594727488548928,0,inpredictable_static
1610612749,MIL,2014,Centers,-2.3200000000000003,,0.28501228501228504,0.003475759573320549,True,0.00018328172773184425,0.0032924778455887048,2,inpredictable_static
1610612749,MIL,2014,Forwards,-1.69,,0.20761670761670759,0.0025319110684964338,True,0.005118532855490366,-0.0025866217869939326,2,inpredictable_static
1610612749,MIL,2014,Guards,-4.13,,0.5073710073710074,0.006187451309402529,True,0.0068933073679973015,-0.0007058560585947726,2,inpredictable_static
1610612750,MIN,2014,Centers,1.78,,0.43099273607748184,0.005256008976554657,True,0.00018328172773184425,0.005072727248822813,1,inpredictable_static
1610612750,MIN,2014,Forwards,6.16,,1.4915254237288136,0.018189334435717238,True,0.005118532855490366,0.013070801580226872,1,inpredictable_static
1610612750,MIN,2014,Guards,-3.8100000000000005,,-0.9225181598062956,-0.011250221461052385,True,0.0068933073679973015,-0.018143528829049686,1,inpredictable_static
1610612740,NOP,2014,Centers,0.039999999999999925,,0.004683840749414511,5.7120009139201354e-05,True,0.00018328172773184425,-0.0001261617185926429,1,inpredictable_static
1610612740,NOP,2014,Forwards,7.05,,0.8255269320843092,0.010067401610784258,True,0.005118532855490366,0.004948868755293892,1,inpredictable_static
1610612740,NOP,2014,Guards,1.4499999999999997,,0.16978922716627634,0.002070600331296053,True,0.0068933073679973015,-0.004822707036701249,1,inpredictable_static
1610612752,NYK,2014,Centers,1.34,,0.2005988023952096,0.002446326858478166,True,0.00018328172773184425,0.0022630451307463217,0,inpredictable_static
1610612752,NYK,2014,Forwards,4.37,,0.6541916167664671,0.007977946545932526,True,0.005118532855490366,0.00285941369044216,0,inpredictable_static
1610612752,NYK,2014,Guards,0.9700000000000006,,0.14520958083832344,0.0017708485468088224,True,0.0068933073679973015,-0.005122458821188479,0,inpredictable_static
1610612760,OKC,2014,Centers,-2.45,,-0.17740767559739323,-0.0021635082389926,True,0.00018328172773184425,-0.0023467899667244446,3,inpredictable_static
1610612760,OKC,2014,Forwards,13.16,,0.9529326574945692,0.011621129969445967,True,0.005118532855490366,0.006502597113955601,3,inpredictable_static
1610612760,OKC,2014,Guards,3.1,,0.22447501810282408,0.0027375002207661475,True,0.0068933073679973015,-0.0041558071472311536,3,inpredictable_static
1610612753,ORL,2014,Centers,-0.89,,0.2528409090909091,0.003083425720620843,True,0.00018328172773184425,0.0029001439928889984,2,inpredictable_static
1610612753,ORL,2014,Forwards,1.6700000000000004,,-0.47443181818181834,-0.005785753880266077,True,0.005118532855490366,-0.010904286735756444,2,inpredictable_static
1610612753,ORL,2014,Guards,-4.3,,1.2215909090909092,0.014897450110864746,True,0.0068933073679973015,0.008004142742867443,2,inpredictable_static
1610612755,PHI,2014,Centers,0.27,,-0.04153846153846154,-0.0005065666041275797,True,0.00018328172773184425,-0.000689848331859424,2,inpredictable_static
1610612755,PHI,2014,Forwards,2.0100000000000002,,-0.30923076923076925,-0.0037711069418386494,True,0.005118532855490366,-0.008889639797329017,2,inpredictable_static
1610612755,PHI,2014,Guards,-8.780000000000001,,1.350769230769231,0.016472795497185742,True,0.0068933073679973015,0.009579488129188442,2,inpredictable_static
1610612756,PHX,2014,Centers,-0.4800000000000001,,-0.04524033930254477,-0.0005517114549090826,True,0.00018328172773184425,-0.0007349931826409269,3,inpredictable_static
1610612756,PHX,2014,Forwards,6.49,,0.6116870876531574,0.007459598629916553,True,0.005118532855490366,0.002341065774426187,3,inpredictable_static
1610612756,PHX,2014,Guards,4.6,,0.4335532516493873,0.00528723477621204,True,0.0068933073679973015,-0.0016060725917852615,3,inpredictable_static
1610612757,POR,2014,Centers,2.0,,0.15527950310559005,0.0018936524768974397,True,0.00018328172773184425,0.0017103707491655956,3,inpredictable_static
1610612757,POR,2014,Forwards,0.82,,0.06366459627329192,0.0007763975155279503,True,0.005118532855490366,-0.004342135339962416,3,inpredictable_static
1610612757,POR,2014,Guards,10.06,,0.781055900621118,0.009525071958794122,True,0.0068933073679973015,0.0026317645907968203,3,inpredictable_static
1610612758,SAC,2014,Centers,-1.7400000000000002,,0.8018433179723503,0.009778577048443296,True,0.00018328172773184425,0.009595295320711452,2,inpredictable_static
1610612758,SAC,2014,Forwards,-0.7799999999999998,,0.3594470046082949,0.004383500056198718,True,0.005118532855490366,-0.0007350327992916485,2,inpredictable_static
1610612758,SAC,2014,Guards,0.3500000000000001,,-0.1612903225806452,-0.0019669551534225024,True,0.0068933073679973015,-0.008860262521419804,2,inpredictable_static
1610612759,SAS,2014,Centers,2.25,,0.14001244555071563,0.001707468848179459,True,0.00018328172773184425,0.0015241871204476148,3,inpredictable_static
1610612759,SAS,2014,Forwards,1.85,,0.11512134411947729,0.0014039188307253328,True,0.005118532855490366,-0.0037146140247650335,3,inpredictable_static
1610612759,SAS,2014,Guards,11.97,,0.7448662103298072,0.00908373427231472,True,0.0068933073679973015,0.0021904269043174192,3,inpredictable_static
1610612761,TOR,2014,Centers,2.09,,0.3471760797342192,0.0042338546309051124,True,0.00018328172773184425,0.0040505729031732685,1,inpredictable_static
1610612761,TOR,2014,Forwards,-0.22999999999999998,,-0.038205980066445176,-0.0004659265861761607,True,0.005118532855490366,-0.005584459441666527,1,inpredictable_static
1610612761,TOR,2014,Guards,4.16,,0.6910299003322259,0.00842719390649056,True,0.0068933073679973015,0.0015338865384932577,1,inpredictable_static
1610612762,UTA,2014,Centers,-0.8700000000000001,,-0.3536585365853659,-0.004312908982748364,True,0.00018328172773184425,-0.004496190710480208,2,inpredictable_static
1610612762,UTA,2014,Forwards,2.98,,1.2113821138211383,0.014772952607574857,True,0.005118532855490366,0.009654419752084491,2,inpredictable_static
1610612762,UTA,2014,Guards,0.35000000000000003,,0.14227642276422767,0.0017350783263930204,True,0.0068933073679973015,-0.005158229041604281,2,inpredictable_static
1610612764,WAS,2014,Centers,0.43,,0.08007448789571694,0.0009765181450697188,True,0.00018328172773184425,0.0007932364173378746,1,inpredictable_static
1610612764,WAS,2014,Forwards,8.06,,1.500931098696462,0.018304037788981244,True,0.005118532855490366,0.013185504933490877,1,inpredictable_static
1610612764,WAS,2014,Guards,-3.12,,-0.5810055865921788,-0.007085433982831449,True,0.0068933073679973015,-0.01397874135082875,1,inpredictable_static
1610612737,ATL,2015,Centers,3.52,,0.22406110757479314,0.0027324525313999165,True,0.0016192563172529521,0.0011131962141469644,3,inpredictable_static
1610612737,ATL,2015,Forwards,6.859999999999999,,0.43666454487587525,0.005325177376535064,True,0.004713043119135089,0.0006121342573999749,3,inpredictable_static
1610612737,ATL,2015,Guards,5.33,,0.33927434754933167,0.004137492043284533,True,0.005873974889729706,-0.0017364828464451736,3,inpredictable_static
1610612751,BKN,2015,Centers,3.02,,0.934984520123839,0.011402250245412672,True,0.0016192563172529521,0.00978299392815972,0,inpredictable_static
1610612751,BKN,2015,Forwards,3.62,,1.1207430340557276,0.013667597976289362,True,0.004713043119135089,0.008954554857154273,0,inpredictable_static
1610612751,BKN,2015,Guards,-3.41,,-1.0557275541795665,-0.01287472627048252,True,0.005873974889729706,-0.018748701160212225,0,inpredictable_static
1610612738,BOS,2015,Centers,3.13,,1.0032051282051282,0.012234208880550344,True,0.0016192563172529521,0.010614952563297392,1,inpredictable_static
1610612738,BOS,2015,Forwards,4.58,,1.4679487179487178,0.01790181363352095,True,0.004713043119135089,0.013188770514385861,1,inpredictable_static
