team_id,season_end_year,cluster_pre_trade,cluster_name_pre_trade,trade_date,cluster_post_trade,cluster_name_post_trade
1610612737,2013,1,Defensivo,2013-02-21,1,Defensivo
1610612738,2013,0,Ofensivo,2013-02-21,1,Defensivo
1610612739,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612740,2013,1,Defensivo,2013-02-21,2,Reconstrução
1610612741,2013,1,Defensivo,2013-02-21,1,Defensivo
1610612742,2013,0,Ofensivo,2013-02-21,1,Defensivo
1610612743,2013,0,Ofensivo,2013-02-21,3,Elite
1610612744,2013,0,Ofensivo,2013-02-21,3,Elite
1610612745,2013,3,Elite,2013-02-21,3,Elite
1610612746,2013,3,Elite,2013-02-21,3,Elite
1610612747,2013,3,Elite,2013-02-21,0,Ofensivo
1610612748,2013,3,Elite,2013-02-21,3,Elite
1610612749,2013,0,Ofensivo,2013-02-21,0,Ofensivo
1610612750,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612751,2013,1,Defensivo,2013-02-21,1,Defensivo
1610612752,2013,3,Elite,2013-02-21,3,Elite
1610612753,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612754,2013,1,Defensivo,2013-02-21,3,Elite
1610612755,2013,1,Defensivo,2013-02-21,1,Defensivo
1610612756,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612757,2013,0,Ofensivo,2013-02-21,2,Reconstrução
1610612758,2013,2,Reconstrução,2013-02-21,0,Ofensivo
1610612759,2013,3,Elite,2013-02-21,3,Elite
1610612760,2013,3,Elite,2013-02-21,3,Elite
1610612761,2013,0,Ofensivo,2013-02-21,0,Ofensivo
1610612762,2013,0,Ofensivo,2013-02-21,0,Ofensivo
1610612763,2013,1,Defensivo,2013-02-21,1,Defensivo
1610612764,2013,2,Reconstrução,2013-02-21,1,Defensivo
1610612765,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612766,2013,2,Reconstrução,2013-02-21,2,Reconstrução
1610612737,2013,1,Defensivo,2013-01-30,1,Defensivo
1610612738,2013,0,Ofensivo,2013-01-30,1,Defensivo
1610612739,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612740,2013,1,Defensivo,2013-01-30,2,Reconstrução
1610612741,2013,1,Defensivo,2013-01-30,1,Defensivo
1610612742,2013,0,Ofensivo,2013-01-30,3,Elite
1610612743,2013,0,Ofensivo,2013-01-30,0,Ofensivo
1610612744,2013,0,Ofensivo,2013-01-30,3,Elite
1610612745,2013,3,Elite,2013-01-30,3,Elite
1610612746,2013,3,Elite,2013-01-30,3,Elite
1610612747,2013,3,Elite,2013-01-30,0,Ofensivo
1610612748,2013,3,Elite,2013-01-30,3,Elite
1610612749,2013,0,Ofensivo,2013-01-30,0,Ofensivo
1610612750,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612751,2013,1,Defensivo,2013-01-30,1,Defensivo
1610612752,2013,1,Defensivo,2013-01-30,3,Elite
1610612753,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612754,2013,1,Defensivo,2013-01-30,3,Elite
1610612755,2013,2,Reconstrução,2013-01-30,1,Defensivo
1610612756,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612757,2013,0,Ofensivo,2013-01-30,2,Reconstrução
1610612758,2013,2,Reconstrução,2013-01-30,0,Ofensivo
1610612759,2013,3,Elite,2013-01-30,3,Elite
1610612760,2013,3,Elite,2013-01-30,3,Elite
1610612761,2013,0,Ofensivo,2013-01-30,1,Defensivo
1610612762,2013,0,Ofensivo,2013-01-30,0,Ofensivo
1610612763,2013,1,Defensivo,2013-01-30,1,Defensivo
1610612764,2013,2,Reconstrução,2013-01-30,1,Defensivo
1610612765,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612766,2013,2,Reconstrução,2013-01-30,2,Reconstrução
1610612737,2013,1,Defensivo,2013-02-20,1,Defensivo
1610612738,2013,0,Ofensivo,2013-02-20,1,Defensivo
1610612739,2013,2,Reconstrução,2013-02-20,2,Reconstrução
1610612740,2013,1,Defensivo,2013-02-20,2,Reconstrução
1610612741,2013,1,Defensivo,2013-02-20,1,Defensivo
1610612742,2013,0,Ofensivo,2013-02-20,1,Defensivo
1610612743,2013,0,Ofensivo,2013-02-20,3,Elite
1610612744,2013,0,Ofensivo,2013-02-20,3,Elite
1610612745,2013,3,Elite,2013-02-20,3,Elite
1610612746,2013,3,Elite,2013-02-20,3,Elite
1610612747,2013,3,Elite,2013-02-20,0,Ofensivo
1610612748,2013,3,Elite,2013-02-20,3,Elite
1610612749,2013,0,Ofensivo,2013-02-20,0,Ofensivo
1610612750,2013,2,Reconstrução,2013-02-20,0,Ofensivo
1610612751,2013,1,Defensivo,2013-02-20,1,Defensivo
1610612752,2013,3,Elite,2013-02-20,3,Elite
1610612753,2013,2,Reconstrução,2013-02-20,2,Reconstrução
1610612754,2013,1,Defensivo,2013-02-20,3,Elite
1610612755,2013,1,Defensivo,2013-02-20,1,Defensivo
1610612756,2013,2,Reconstrução,2013-02-20,2,Reconstrução
1610612757,2013,0,Ofensivo,2013-02-20,2,Reconstrução
1610612758,2013,2,Reconstrução,2013-02-20,0,Ofensivo
1610612759,2013,3,Elite,2013-02-20,3,Elite
1610612760,2013,3,Elite,2013-02-20,3,Elite
1610612761,2013,0,Ofensivo,2013-02-20,0,Ofensivo
1610612762,2013,0,Ofensivo,2013-02-20,0,Ofensivo
1610612763,2013,1,Defensivo,2013-02-20,1,Defensivo
1610612764,2013,2,Reconstrução,2013-02-20,1,Defensivo
1610612765,2013,2,Reconstrução,2013-02-20,2,Reconstrução
1610612766,2013,2,Reconstrução,2013-02-20,2,Reconstrução
1610612737,2014,3,Elite,2014-02-20,1,Defensivo
1610612738,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612739,2014,0,Ofensivo,2014-02-20,1,Defensivo
1610612740,2014,0,Ofensivo,2014-02-20,2,Reconstrução
1610612741,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612742,2014,1,Defensivo,2014-02-20,0,Ofensivo
1610612743,2014,0,Ofensivo,2014-02-20,0,Ofensivo
1610612744,2014,3,Elite,2014-02-20,3,Elite
1610612745,2014,3,Elite,2014-02-20,3,Elite
1610612746,2014,3,Elite,2014-02-20,3,Elite
1610612747,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612748,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612749,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612750,2014,3,Elite,2014-02-20,0,Ofensivo
1610612751,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612752,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612753,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612754,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612755,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612756,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612757,2014,3,Elite,2014-02-20,3,Elite
1610612758,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612759,2014,3,Elite,2014-02-20,3,Elite
1610612760,2014,3,Elite,2014-02-20,0,Ofensivo
1610612761,2014,1,Defensivo,2014-02-20,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612763,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612764,2014,0,Ofensivo,2014-02-20,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-02-20,2,Reconstrução
1610612766,2014,1,Defensivo,2014-02-20,1,Defensivo
1610612737,2014,3,Elite,2014-02-19,1,Defensivo
1610612738,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612739,2014,2,Reconstrução,2014-02-19,1,Defensivo
1610612740,2014,0,Ofensivo,2014-02-19,2,Reconstrução
1610612741,2014,0,Ofensivo,2014-02-19,1,Defensivo
1610612742,2014,1,Defensivo,2014-02-19,0,Ofensivo
1610612743,2014,0,Ofensivo,2014-02-19,0,Ofensivo
1610612744,2014,3,Elite,2014-02-19,3,Elite
1610612745,2014,3,Elite,2014-02-19,3,Elite
1610612746,2014,3,Elite,2014-02-19,3,Elite
1610612747,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612748,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612749,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612750,2014,3,Elite,2014-02-19,0,Ofensivo
1610612751,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612752,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612753,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612754,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612755,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612756,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612757,2014,3,Elite,2014-02-19,3,Elite
1610612758,2014,0,Ofensivo,2014-02-19,2,Reconstrução
1610612759,2014,3,Elite,2014-02-19,3,Elite
1610612760,2014,3,Elite,2014-02-19,0,Ofensivo
1610612761,2014,1,Defensivo,2014-02-19,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612763,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612764,2014,0,Ofensivo,2014-02-19,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-02-19,2,Reconstrução
1610612766,2014,1,Defensivo,2014-02-19,1,Defensivo
1610612737,2014,3,Elite,2014-01-21,1,Defensivo
1610612738,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612739,2014,2,Reconstrução,2014-01-21,1,Defensivo
1610612740,2014,0,Ofensivo,2014-01-21,1,Defensivo
1610612741,2014,0,Ofensivo,2014-01-21,1,Defensivo
1610612742,2014,3,Elite,2014-01-21,3,Elite
1610612743,2014,0,Ofensivo,2014-01-21,0,Ofensivo
1610612744,2014,3,Elite,2014-01-21,3,Elite
1610612745,2014,3,Elite,2014-01-21,3,Elite
1610612746,2014,3,Elite,2014-01-21,3,Elite
1610612747,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612748,2014,1,Defensivo,2014-01-21,1,Defensivo
1610612749,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612750,2014,3,Elite,2014-01-21,0,Ofensivo
1610612751,2014,1,Defensivo,2014-01-21,1,Defensivo
1610612752,2014,2,Reconstrução,2014-01-21,1,Defensivo
1610612753,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612754,2014,1,Defensivo,2014-01-21,1,Defensivo
1610612755,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612756,2014,1,Defensivo,2014-01-21,3,Elite
1610612757,2014,3,Elite,2014-01-21,0,Ofensivo
1610612758,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612759,2014,3,Elite,2014-01-21,3,Elite
1610612760,2014,3,Elite,2014-01-21,3,Elite
1610612761,2014,1,Defensivo,2014-01-21,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612763,2014,1,Defensivo,2014-01-21,1,Defensivo
1610612764,2014,1,Defensivo,2014-01-21,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-01-21,2,Reconstrução
1610612766,2014,1,Defensivo,2014-01-21,1,Defensivo
1610612737,2014,0,Ofensivo,2014-01-15,1,Defensivo
1610612738,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612739,2014,2,Reconstrução,2014-01-15,1,Defensivo
1610612740,2014,0,Ofensivo,2014-01-15,1,Defensivo
1610612741,2014,1,Defensivo,2014-01-15,1,Defensivo
1610612742,2014,1,Defensivo,2014-01-15,3,Elite
1610612743,2014,0,Ofensivo,2014-01-15,0,Ofensivo
1610612744,2014,3,Elite,2014-01-15,3,Elite
1610612745,2014,3,Elite,2014-01-15,3,Elite
1610612746,2014,3,Elite,2014-01-15,3,Elite
1610612747,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612748,2014,1,Defensivo,2014-01-15,1,Defensivo
1610612749,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612750,2014,3,Elite,2014-01-15,0,Ofensivo
1610612751,2014,2,Reconstrução,2014-01-15,1,Defensivo
1610612752,2014,1,Defensivo,2014-01-15,1,Defensivo
1610612753,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612754,2014,1,Defensivo,2014-01-15,1,Defensivo
1610612755,2014,0,Ofensivo,2014-01-15,2,Reconstrução
1610612756,2014,1,Defensivo,2014-01-15,3,Elite
1610612757,2014,3,Elite,2014-01-15,0,Ofensivo
1610612758,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612759,2014,3,Elite,2014-01-15,3,Elite
1610612760,2014,3,Elite,2014-01-15,3,Elite
1610612761,2014,1,Defensivo,2014-01-15,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612763,2014,1,Defensivo,2014-01-15,1,Defensivo
1610612764,2014,1,Defensivo,2014-01-15,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-01-15,2,Reconstrução
1610612766,2014,2,Reconstrução,2014-01-15,1,Defensivo
1610612737,2014,0,Ofensivo,2014-01-07,1,Defensivo
1610612738,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612739,2014,2,Reconstrução,2014-01-07,1,Defensivo
1610612740,2014,0,Ofensivo,2014-01-07,2,Reconstrução
1610612741,2014,1,Defensivo,2014-01-07,1,Defensivo
1610612742,2014,1,Defensivo,2014-01-07,3,Elite
1610612743,2014,0,Ofensivo,2014-01-07,0,Ofensivo
1610612744,2014,3,Elite,2014-01-07,3,Elite
1610612745,2014,3,Elite,2014-01-07,3,Elite
1610612746,2014,3,Elite,2014-01-07,3,Elite
1610612747,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612748,2014,1,Defensivo,2014-01-07,1,Defensivo
1610612749,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612750,2014,3,Elite,2014-01-07,0,Ofensivo
1610612751,2014,2,Reconstrução,2014-01-07,1,Defensivo
1610612752,2014,2,Reconstrução,2014-01-07,1,Defensivo
1610612753,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612754,2014,1,Defensivo,2014-01-07,1,Defensivo
1610612755,2014,0,Ofensivo,2014-01-07,2,Reconstrução
1610612756,2014,1,Defensivo,2014-01-07,0,Ofensivo
1610612757,2014,3,Elite,2014-01-07,3,Elite
1610612758,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612759,2014,3,Elite,2014-01-07,3,Elite
1610612760,2014,3,Elite,2014-01-07,3,Elite
1610612761,2014,1,Defensivo,2014-01-07,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612763,2014,1,Defensivo,2014-01-07,1,Defensivo
1610612764,2014,0,Ofensivo,2014-01-07,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-01-07,2,Reconstrução
1610612766,2014,2,Reconstrução,2014-01-07,1,Defensivo
1610612737,2014,3,Elite,2014-01-06,1,Defensivo
1610612738,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612739,2014,2,Reconstrução,2014-01-06,1,Defensivo
1610612740,2014,0,Ofensivo,2014-01-06,2,Reconstrução
1610612741,2014,1,Defensivo,2014-01-06,1,Defensivo
1610612742,2014,1,Defensivo,2014-01-06,3,Elite
1610612743,2014,0,Ofensivo,2014-01-06,0,Ofensivo
1610612744,2014,3,Elite,2014-01-06,3,Elite
1610612745,2014,3,Elite,2014-01-06,3,Elite
1610612746,2014,3,Elite,2014-01-06,3,Elite
1610612747,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612748,2014,1,Defensivo,2014-01-06,1,Defensivo
1610612749,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612750,2014,1,Defensivo,2014-01-06,0,Ofensivo
1610612751,2014,2,Reconstrução,2014-01-06,1,Defensivo
1610612752,2014,2,Reconstrução,2014-01-06,1,Defensivo
1610612753,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612754,2014,1,Defensivo,2014-01-06,1,Defensivo
1610612755,2014,0,Ofensivo,2014-01-06,2,Reconstrução
1610612756,2014,1,Defensivo,2014-01-06,0,Ofensivo
1610612757,2014,3,Elite,2014-01-06,3,Elite
1610612758,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612759,2014,3,Elite,2014-01-06,3,Elite
1610612760,2014,3,Elite,2014-01-06,3,Elite
1610612761,2014,1,Defensivo,2014-01-06,0,Ofensivo
1610612762,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612763,2014,1,Defensivo,2014-01-06,1,Defensivo
1610612764,2014,0,Ofensivo,2014-01-06,0,Ofensivo
1610612765,2014,2,Reconstrução,2014-01-06,2,Reconstrução
1610612766,2014,2,Reconstrução,2014-01-06,1,Defensivo
1610612737,2014,1,Defensivo,2013-12-08,3,Elite
1610612738,2014,2,Reconstrução,2013-12-08,2,Reconstrução
1610612739,2014,2,Reconstrução,2013-12-08,0,Ofensivo
1610612740,2014,0,Ofensivo,2013-12-08,2,Reconstrução
1610612741,2014,0,Ofensivo,2013-12-08,1,Defensivo
1610612742,2014,1,Defensivo,2013-12-08,3,Elite
1610612743,2014,0,Ofensivo,2013-12-08,0,Ofensivo
1610612744,2014,3,Elite,2013-12-08,3,Elite
1610612745,2014,3,Elite,2013-12-08,3,Elite
1610612746,2014,3,Elite,2013-12-08,3,Elite
1610612747,2014,1,Defensivo,2013-12-08,2,Reconstrução
1610612748,2014,1,Defensivo,2013-12-08,1,Defensivo
1610612749,2014,2,Reconstrução,2013-12-08,2,Reconstrução
1610612750,2014,1,Defensivo,2013-12-08,0,Ofensivo
1610612751,2014,2,Reconstrução,2013-12-08,1,Defensivo
1610612752,2014,2,Reconstrução,2013-12-08,1,Defensivo
1610612753,2014,2,Reconstrução,2013-12-08,2,Reconstrução
1610612754,2014,1,Defensivo,2013-12-08,1,Defensivo
1610612755,2014,0,Ofensivo,2013-12-08,2,Reconstrução
1610612756,2014,1,Defensivo,2013-12-08,3,Elite
1610612757,2014,3,Elite,2013-12-08,3,Elite
1610612758,2014,2,Reconstrução,2013-12-08,2,Reconstrução
1610612759,2014,3,Elite,2013-12-08,3,Elite
1610612760,2014,0,Ofensivo,2013-12-08,3,Elite
1610612761,2014,0,Ofensivo,2013-12-08,0,Ofensivo
1610612762,2014,2,Reconstrução,2013-12-08,2,Reconstrução
1610612763,2014,1,Defensivo,2013-12-08,1,Defensivo
1610612764,2014,0,Ofensivo,2013-12-08,0,Ofensivo
1610612765,2014,0,Ofensivo,2013-12-08,2,Reconstrução
1610612766,2014,2,Reconstrução,2013-12-08,1,Defensivo
1610612737,2014,1,Defensivo,2013-11-26,1,Defensivo
1610612738,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612739,2014,2,Reconstrução,2013-11-26,0,Ofensivo
1610612740,2014,1,Defensivo,2013-11-26,0,Ofensivo
1610612741,2014,1,Defensivo,2013-11-26,1,Defensivo
1610612742,2014,3,Elite,2013-11-26,3,Elite
1610612743,2014,0,Ofensivo,2013-11-26,0,Ofensivo
1610612744,2014,3,Elite,2013-11-26,3,Elite
1610612745,2014,0,Ofensivo,2013-11-26,3,Elite
1610612746,2014,3,Elite,2013-11-26,3,Elite
1610612747,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612748,2014,3,Elite,2013-11-26,1,Defensivo
1610612749,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612750,2014,3,Elite,2013-11-26,0,Ofensivo
1610612751,2014,2,Reconstrução,2013-11-26,1,Defensivo
1610612752,2014,2,Reconstrução,2013-11-26,1,Defensivo
1610612753,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612754,2014,1,Defensivo,2013-11-26,1,Defensivo
1610612755,2014,0,Ofensivo,2013-11-26,2,Reconstrução
1610612756,2014,1,Defensivo,2013-11-26,3,Elite
1610612757,2014,3,Elite,2013-11-26,3,Elite
1610612758,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612759,2014,3,Elite,2013-11-26,3,Elite
1610612760,2014,0,Ofensivo,2013-11-26,3,Elite
1610612761,2014,0,Ofensivo,2013-11-26,0,Ofensivo
1610612762,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612763,2014,1,Defensivo,2013-11-26,1,Defensivo
1610612764,2014,0,Ofensivo,2013-11-26,0,Ofensivo
1610612765,2014,2,Reconstrução,2013-11-26,2,Reconstrução
1610612766,2014,2,Reconstrução,2013-11-26,1,Defensivo
1610612737,2015,3,Elite,2015-02-19,3,Elite
1610612738,2015,0,Ofensivo,2015-02-19,0,Ofensivo
1610612739,2015,3,Elite,2015-02-19,3,Elite
1610612740,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612741,2015,0,Ofensivo,2015-02-19,1,Defensivo
1610612742,2015,3,Elite,2015-02-19,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-02-19,0,Ofensivo
1610612744,2015,3,Elite,2015-02-19,3,Elite
1610612745,2015,3,Elite,2015-02-19,3,Elite
1610612746,2015,3,Elite,2015-02-19,3,Elite
1610612747,2015,2,Reconstrução,2015-02-19,2,Reconstrução
1610612748,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612749,2015,1,Defensivo,2015-02-19,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-02-19,2,Reconstrução
1610612751,2015,2,Reconstrução,2015-02-19,0,Ofensivo
1610612752,2015,2,Reconstrução,2015-02-19,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-02-19,2,Reconstrução
1610612754,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612755,2015,2,Reconstrução,2015-02-19,2,Reconstrução
1610612756,2015,0,Ofensivo,2015-02-19,2,Reconstrução
1610612757,2015,3,Elite,2015-02-19,3,Elite
1610612758,2015,2,Reconstrução,2015-02-19,0,Ofensivo
1610612759,2015,0,Ofensivo,2015-02-19,3,Elite
1610612760,2015,0,Ofensivo,2015-02-19,0,Ofensivo
1610612761,2015,3,Elite,2015-02-19,1,Defensivo
1610612762,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612763,2015,0,Ofensivo,2015-02-19,1,Defensivo
1610612764,2015,1,Defensivo,2015-02-19,0,Ofensivo
1610612765,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612766,2015,1,Defensivo,2015-02-19,1,Defensivo
1610612737,2015,3,Elite,2015-01-05,3,Elite
1610612738,2015,0,Ofensivo,2015-01-05,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-05,3,Elite
1610612740,2015,1,Defensivo,2015-01-05,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-05,1,Defensivo
1610612742,2015,3,Elite,2015-01-05,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-05,0,Ofensivo
1610612744,2015,3,Elite,2015-01-05,3,Elite
1610612745,2015,3,Elite,2015-01-05,3,Elite
1610612746,2015,3,Elite,2015-01-05,3,Elite
1610612747,2015,0,Ofensivo,2015-01-05,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-05,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-05,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-05,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-05,1,Defensivo
1610612752,2015,2,Reconstrução,2015-01-05,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-05,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-05,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-05,2,Reconstrução
1610612756,2015,3,Elite,2015-01-05,2,Reconstrução
1610612757,2015,3,Elite,2015-01-05,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-05,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-05,3,Elite
1610612760,2015,0,Ofensivo,2015-01-05,0,Ofensivo
1610612761,2015,3,Elite,2015-01-05,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-05,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-05,1,Defensivo
1610612764,2015,0,Ofensivo,2015-01-05,0,Ofensivo
1610612765,2015,2,Reconstrução,2015-01-05,1,Defensivo
1610612766,2015,2,Reconstrução,2015-01-05,1,Defensivo
1610612737,2015,3,Elite,2015-02-10,3,Elite
1610612738,2015,0,Ofensivo,2015-02-10,0,Ofensivo
1610612739,2015,3,Elite,2015-02-10,3,Elite
1610612740,2015,1,Defensivo,2015-02-10,1,Defensivo
1610612741,2015,0,Ofensivo,2015-02-10,1,Defensivo
1610612742,2015,3,Elite,2015-02-10,0,Ofensivo
1610612743,2015,2,Reconstrução,2015-02-10,0,Ofensivo
1610612744,2015,3,Elite,2015-02-10,3,Elite
1610612745,2015,3,Elite,2015-02-10,3,Elite
1610612746,2015,3,Elite,2015-02-10,3,Elite
1610612747,2015,0,Ofensivo,2015-02-10,2,Reconstrução
1610612748,2015,1,Defensivo,2015-02-10,1,Defensivo
1610612749,2015,1,Defensivo,2015-02-10,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-02-10,2,Reconstrução
1610612751,2015,2,Reconstrução,2015-02-10,0,Ofensivo
1610612752,2015,2,Reconstrução,2015-02-10,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-02-10,2,Reconstrução
1610612754,2015,1,Defensivo,2015-02-10,1,Defensivo
1610612755,2015,2,Reconstrução,2015-02-10,2,Reconstrução
1610612756,2015,0,Ofensivo,2015-02-10,2,Reconstrução
1610612757,2015,3,Elite,2015-02-10,3,Elite
1610612758,2015,0,Ofensivo,2015-02-10,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-02-10,3,Elite
1610612760,2015,0,Ofensivo,2015-02-10,0,Ofensivo
1610612761,2015,3,Elite,2015-02-10,1,Defensivo
1610612762,2015,1,Defensivo,2015-02-10,1,Defensivo
1610612763,2015,0,Ofensivo,2015-02-10,1,Defensivo
1610612764,2015,1,Defensivo,2015-02-10,0,Ofensivo
1610612765,2015,2,Reconstrução,2015-02-10,1,Defensivo
1610612766,2015,1,Defensivo,2015-02-10,1,Defensivo
1610612737,2015,3,Elite,2015-01-15,3,Elite
1610612738,2015,0,Ofensivo,2015-01-15,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-15,3,Elite
1610612740,2015,1,Defensivo,2015-01-15,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-15,1,Defensivo
1610612742,2015,3,Elite,2015-01-15,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-15,0,Ofensivo
1610612744,2015,3,Elite,2015-01-15,3,Elite
1610612745,2015,3,Elite,2015-01-15,3,Elite
1610612746,2015,3,Elite,2015-01-15,3,Elite
1610612747,2015,0,Ofensivo,2015-01-15,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-15,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-15,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-15,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-15,0,Ofensivo
1610612752,2015,2,Reconstrução,2015-01-15,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-15,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-15,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-15,2,Reconstrução
1610612756,2015,0,Ofensivo,2015-01-15,2,Reconstrução
1610612757,2015,3,Elite,2015-01-15,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-15,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-15,3,Elite
1610612760,2015,0,Ofensivo,2015-01-15,0,Ofensivo
1610612761,2015,3,Elite,2015-01-15,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-15,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-15,1,Defensivo
1610612764,2015,1,Defensivo,2015-01-15,0,Ofensivo
1610612765,2015,1,Defensivo,2015-01-15,1,Defensivo
